Meridian,Township,Range,Section,SurveyType,Aliquot,ParcelNumb,LLDID,GEOID,ParentGEOI,UniversalI,ParentUniv,AppTownshi,AppRange,AppSection,AppAliquot,CountyCode,BeneGroupC,EffectiveD,Terminatio,Status,WorkflowSt,ParcelAcre,ParcelAc_1,ValidGeogr,ValidAttri,OngardStat,CreatedUse,CreatedDat,LastEdited,LastEdit_1,AuditProgr,GEOCODETIM,GEOCODEUSE,GEOCODEGRI,GlobalID,Shape_STAr,Shape_STLe
"23",0070N,0030W,"16",A,NENW,"000",230070N0030W016ANENW,230070N0030W016ANENW000,,,,07N,03W,"16",NE4NW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{35AED709-6330-4680-9731-20A44A6D8656},162172.08436700000,1610.82614682000
"23",0070N,0030W,"16",A,NESE,"000",230070N0030W016ANESE,230070N0030W016ANESE000,,,,07N,03W,"16",NE4SE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{B24309E8-AA89-46D0-9577-3D9AB9D3A654},157978.99711100000,1590.15015175000
"23",0070N,0030W,"16",A,NESW,"000",230070N0030W016ANESW,230070N0030W016ANESW000,,,,07N,03W,"16",NE4SW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{00CF919D-3A4F-4143-8A42-2811DB69E0A7},158315.22798400000,1591.72320086000
"23",0070N,0030W,"16",A,NWNE,"000",230070N0030W016ANWNE,230070N0030W016ANWNE000,,,,07N,03W,"16",NW4NE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{84810482-D711-461F-BDA1-0541F8855C50},162569.29014299999,1612.80025605000
"23",0070N,0030W,"16",A,NWNW,"000",230070N0030W016ANWNW,230070N0030W016ANWNW000,,,,07N,03W,"16",NW4NW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{280517B5-8BC0-4A43-8CF5-F5BA538AFE5A},162076.13329500001,1610.34989007000
"23",0070N,0030W,"16",A,NWSE,"000",230070N0030W016ANWSE,230070N0030W016ANWSE000,,,,07N,03W,"16",NW4SE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{EB5C4DA5-E04F-4711-B178-44CC574D96F7},157886.24811099999,1589.67458511000
"23",0070N,0030W,"16",A,NWSW,"000",230070N0030W016ANWSW,230070N0030W016ANWSW000,,,,07N,03W,"16",NW4SW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{98EED7A9-BC58-4D93-92A3-03A417A81E21},160909.21492599999,1604.61094160000
"23",0070N,0030W,"16",A,SENE,"000",230070N0030W016ASENE,230070N0030W016ASENE000,,,,07N,03W,"16",SE4NE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{ABDDC1DA-9DFA-409D-B31E-522FA749558D},163223.53742499999,1616.06093513000
"23",0070N,0030W,"16",A,SENW,"000",230070N0030W016ASENW,230070N0030W016ASENW000,,,,07N,03W,"16",SE4NW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{6A6B41DE-C24C-467E-B6E6-CFAD5802AECE},162289.28577500000,1611.40692594000
"23",0070N,0030W,"16",A,SESE,"000",230070N0030W016ASESE,230070N0030W016ASESE000,,,,07N,03W,"16",SE4SE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{945BE319-D155-42A6-8877-75E5859E97E6},157234.27286400000,1586.33075205000
