Meridian,Township,Range,Section,SurveyType,Aliquot,ParcelNumb,LLDID,GEOID,ParentGEOI,UniversalI,ParentUniv,AppTownshi,AppRange,AppSection,AppAliquot,CountyCode,BeneGroupC,EffectiveD,Terminatio,Status,WorkflowSt,ParcelAcre,ParcelAc_1,ValidGeogr,ValidAttri,OngardStat,CreatedUse,CreatedDat,LastEdited,LastEdit_1,AuditProgr,GEOCODETIM,GEOCODEUSE,GEOCODEGRI,GlobalID,Shape_STAr,Shape_STLe
"23",0050N,0080W,"36",A,NESW,"000",230050N0080W036ANESW,230050N0080W036ANESW000,,,,05N,08W,"36",NE4SW4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{1BA966FE-237F-4479-B26A-B7164AEDA0FF},161703.75507300001,1608.72043678000
"23",0050N,0080W,"36",A,NWNE,"000",230050N0080W036ANWNE,230050N0080W036ANWNE000,,,,05N,08W,"36",NW4NE4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{6005B642-CC95-4DB8-B10E-56E262DEEA2E},162032.47917800001,1610.35019233000
"23",0050N,0080W,"36",A,NWNW,"000",230050N0080W036ANWNW,230050N0080W036ANWNW000,,,,05N,08W,"36",NW4NW4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{28B04C4C-0495-4A64-A121-21F94B916ACF},162388.19336999999,1612.06208375000
"23",0050N,0080W,"36",A,NWSE,"000",230050N0080W036ANWSE,230050N0080W036ANWSE000,,,,05N,08W,"36",NW4SE4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{15BA0B0C-AB7F-4658-A6AF-94F3C1763A1F},161724.86509300000,1608.85607187000
"23",0050N,0080W,"36",A,NWSW,"000",230050N0080W036ANWSW,230050N0080W036ANWSW000,,,,05N,08W,"36",NW4SW4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{21B95410-EDDE-43CB-9C19-35823FDF3462},161921.50641999999,1609.77366883000
"23",0050N,0080W,"36",A,SENE,"000",230050N0080W036ASENE,230050N0080W036ASENE000,,,,05N,08W,"36",SE4NE4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{56ECFCC3-8740-4828-BBEB-2423B6840DF8},161699.47285100000,1608.73411658000
"23",0050N,0080W,"36",A,SENW,"000",230050N0080W036ASENW,230050N0080W036ASENW000,,,,05N,08W,"36",SE4NW4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{CEDD6C4A-0687-4E45-B56F-0C05321BEE9E},161957.75734899999,1609.96544712000
"23",0050N,0080W,"36",A,SESE,"000",230050N0080W036ASESE,230050N0080W036ASESE000,,,,05N,08W,"36",SE4SE4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{F0E922B1-7EBE-4BD8-98C8-6229DB448ACF},161421.72007099999,1607.37684883000
"23",0050N,0080W,"36",A,SESW,"000",230050N0080W036ASESW,230050N0080W036ASESW000,,,,05N,08W,"36",SE4SW4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{54C212E5-F3AD-431E-BF44-1B9E306603C3},161442.08098299999,1607.43474761000
"23",0050N,0080W,"36",A,SWNE,"000",230050N0080W036ASWNE,230050N0080W036ASWNE000,,,,05N,08W,"36",SW4NE4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{4CEAEF8C-EBCB-413E-BAE1-AB6AFF20DCFC},161892.80822000001,1609.67278298000
"23",0050N,0080W,"36",A,SWNW,"000",230050N0080W036ASWNW,230050N0080W036ASWNW000,,,,05N,08W,"36",SW4NW4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{A795D5F0-0CE1-4BF2-8AA7-A0118FFC5CCE},162154.48112899999,1610.91515326000
"23",0050N,0080W,"36",A,SWSE,"000",230050N0080W036ASWSE,230050N0080W036ASWSE000,,,,05N,08W,"36",SW4SE4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{65C04470-859B-4C61-95D6-FAADAD60E5CD},161596.89098400000,1608.23469197000
"23",0050N,0080W,"36",A,SWSW,"000",230050N0080W036ASWSW,230050N0080W036ASWSW000,,,,05N,08W,"36",SW4SW4,"6","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{915630D2-D81F-4505-B261-CB6AA78AB58D},161638.60089300000,1608.45318253000
"23",0030N,0070W,"02",L,"1","000",230030N0070W002L1,230030N0070W002L1000,,,,03N,07W,"2","1","53","01",,,A,,39.94000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{FD81E7A2-A7B1-49E9-ADF1-D7A6225984B1},157349.68622999999,1586.90665061000
"23",0030N,0070W,"02",L,"2","000",230030N0070W002L2,230030N0070W002L2000,,,,03N,07W,"2","2","53","01",,,A,,40.08000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{F7E5F8E3-159B-4E55-9C5B-E2F30E45979A},158368.88391900001,1591.96358674000
"23",0030N,0070W,"02",L,"3","000",230030N0070W002L3,230030N0070W002L3000,,,,03N,07W,"2","3","53","01",,,A,,40.20000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{7F39E2C4-CD07-49D3-8201-0B568A85C20C},160218.91905299999,1601.18704600000
"23",0030N,0070W,"02",L,"4","000",230030N0070W002L4,230030N0070W002L4000,,,,03N,07W,"2","4","53","01",,,A,,40.34000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{131C5F1B-651C-4084-8AED-0DF3D9CCB25D},162301.89662700001,1611.49363337000
"23",0030N,0080W,"02",L,"1","000",230030N0080W002L1,230030N0080W002L1000,,,,03N,08W,"2","1","53","01",,,A,,40.73000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{947DBBB7-A3E2-46EA-907C-43734624D147},164363.93862100001,1621.75758114000
"23",0030N,0080W,"02",L,"2","000",230030N0080W002L2,230030N0080W002L2000,,,,03N,08W,"2","2","53","01",,,A,,40.59000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{7CB54CE5-C3D5-4F89-8D36-968DFC072447},164034.95264700000,1620.10924915000
"23",0030N,0080W,"02",L,"4","000",230030N0080W002L4,230030N0080W002L4000,,,,03N,08W,"2","4","53","01",,,A,,40.31000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{72FF6ACE-1750-4530-9A54-E9B875B2A455},163857.27861899999,1619.20273518000
"23",0030N,0090W,"02",L,"1","000",230030N0090W002L1,230030N0090W002L1000,,,,03N,09W,"2","1","3","01",,,A,,40.26000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{CFEB64A2-A2CD-4EBE-A1AF-90E6ACBADE1B},154723.54495899999,1574.39532780000
"23",0030N,0090W,"02",L,"2","000",230030N0090W002L2,230030N0090W002L2000,,,,03N,09W,"2","2","3","01",,,A,,40.30000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{583ECA5C-DA8D-46F2-B4F8-7D9469E560D4},155389.66372000001,1577.68332126000
"23",0030N,0090W,"02",L,"3","000",230030N0090W002L3,230030N0090W002L3000,,,,03N,09W,"2","3","3","01",,,A,,40.34000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{91F884B1-7CE2-4BF8-B6B1-DCE166D009F1},156066.16565400001,1581.04305702000
"23",0030N,0090W,"02",L,"4","000",230030N0090W002L4,230030N0090W002L4000,,,,03N,09W,"2","4","3","01",,,A,,40.38000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{3B599CDB-1DDC-472B-97D2-E50BBBC865BE},156735.86574499999,1584.38243656000
"23",0040N,0070W,"02",L,"1","000",230040N0070W002L1,230040N0070W002L1000,,,,04N,07W,"2","1","6","01",,,A,,50.05000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{4F9903CD-B6B9-4F12-9B12-4E3A1A15459D},184690.19978500000,1723.43278962000
"23",0040N,0070W,"02",L,"2","000",230040N0070W002L2,230040N0070W002L2000,,,,04N,07W,"2","2","6","01",,,A,,50.15000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{07858473-658D-4C97-B97C-5CA3174E5BBB},191210.37387499999,1755.99947935000
"23",0040N,0070W,"02",L,"3","000",230040N0070W002L3,230040N0070W002L3000,,,,04N,07W,"2","3","6","01",,,A,,50.25000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{BBCCEF47-6994-4041-A76C-A35A96EFCA57},196971.45176699999,1785.71916221000
"23",0040N,0070W,"02",L,"4","000",230040N0070W002L4,230040N0070W002L4000,,,,04N,07W,"2","4","6","01",,,A,,50.35000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{FFF5A01F-9872-412A-AEBD-9EA5D36922FB},204112.68998699999,1820.37055019000
"23",0040N,0080W,"02",L,"1","000",230040N0080W002L1,230040N0080W002L1000,,,,04N,08W,"2","1","6","01",,,A,,49.52000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{BF24FDD0-4077-44B5-AA44-5D45DF0FD7CA},188549.77876200000,1741.21985684000
"23",0040N,0080W,"02",L,"2","000",230040N0080W002L2,230040N0080W002L2000,,,,04N,08W,"2","2","6","01",,,A,,49.78000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{DD80BF3B-0E47-40E4-88BC-7258F8F3627B},187808.15911199999,1737.77173313000
"23",0040N,0080W,"02",L,"3","000",230040N0080W002L3,230040N0080W002L3000,,,,04N,08W,"2","3","6","01",,,A,,50.02000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{F52E1A30-5F5A-455A-AACA-864F5C01ADCC},187783.00840200001,1737.55639635000
"23",0040N,0080W,"02",L,"4","000",230040N0080W002L4,230040N0080W002L4000,,,,04N,08W,"2","4","6","01",,,A,,50.28000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{818F9F1F-79C7-43EA-B8FB-485299EE0632},187331.02877700000,1735.22266212000
"23",0040N,0080W,"06",L,"3","000",230040N0080W006L3,230040N0080W006L3000,,,,04N,08W,"6","3","6","08",,,A,,51.75000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{1ED714ED-665F-4B29-8ADE-27B4B629165C},224876.87495900001,1924.23129725000
"23",0040N,0080W,"06",L,"4","000",230040N0080W006L4,230040N0080W006L4000,,,,04N,08W,"6","4","6","08",,,A,,48.35000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{2023EC24-F96C-409B-8E44-FE9ADB666C8D},208818.85873499999,1864.15083394000
"23",0110S,0160E,"32",A,SESE,"000",230110S0160E032ASESE,230110S0160E032ASESE000,,,,11S,16E,"32",SE4SE4,"27","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{D4F584AF-FF03-4B4E-8E65-8A1CC1C5B9DD},156551.43703599999,1582.96451894000
"23",0110S,0160E,"32",A,SESW,"000",230110S0160E032ASESW,230110S0160E032ASESW000,,,,11S,16E,"32",SE4SW4,"27","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{FBC9FF8E-F2F6-47EF-9496-15709BF59C39},161733.46834100000,1609.09814002000
"23",0110S,0160E,"32",A,SWSE,"000",230110S0160E032ASWSE,230110S0160E032ASWSE000,,,,11S,16E,"32",SW4SE4,"27","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{03B45919-9FCB-43C8-AE77-7593F09A553C},156424.11856500001,1582.39745171000
"23",0110S,0160E,"32",A,SWSW,"000",230110S0160E032ASWSW,230110S0160E032ASWSW000,,,,11S,16E,"32",SW4SW4,"27","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{E8C6FC08-FE98-4F26-BE82-C13EA9864A87},162075.27745200001,1610.66236301000
"23",0110S,0160E,"36",A,SESE,"000",230110S0160E036ASESE,230110S0160E036ASESE000,,,,11S,16E,"36",SE4SE4,"27","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{7994B147-9BEC-4EA7-99E5-6FD4D576B7E3},155574.07292999999,1578.03861939000
"23",0110S,0160E,"36",A,SESW,"000",230110S0160E036ASESW,230110S0160E036ASESW000,,,,11S,16E,"36",SE4SW4,"27","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{A4D79F20-B121-478A-AA60-821F054BABD6},155947.92910400001,1579.62080854000
"23",0110S,0160E,"36",A,SWSE,"000",230110S0160E036ASWSE,230110S0160E036ASWSE000,,,,11S,16E,"36",SW4SE4,"27","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{07D69E81-0397-4D88-9C02-EDB8CFFB2A70},154793.65813699999,1573.98417145000
"23",0110S,0160E,"36",A,SWSW,"000",230110S0160E036ASWSW,230110S0160E036ASWSW000,,,,11S,16E,"36",SW4SW4,"27","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/20,wbaillargeon,LUMASGridPrimary,{9995AD53-22E1-4552-BDFB-B3F5496C05B0},155268.86313899999,1576.21489046000
"23",0110S,0100E,"17",L,"2","000",230110S0100E017L2,230110S0100E017L2000,,,,11S,10E,"17","2","35","01",,,A,,37.49000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{45E0B551-D345-447A-8BEF-6CE9335B2A43},146727.84401100001,1533.45185453000
"23",0110S,0100E,"17",L,"3","000",230110S0100E017L3,230110S0100E017L3000,,,,11S,10E,"17","3","35","01",,,A,,37.65000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{E41CD180-5076-4E82-864B-D80CD1C3399B},145627.33508399999,1527.56833673000
"23",0110S,0100E,"17",L,"4","000",230110S0100E017L4,230110S0100E017L4000,,,,11S,10E,"17","4","35","01",,,A,,37.82000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{F66A29FC-21C0-4EB5-8AD1-9E24FB311CF1},144461.84401199999,1521.92967831000
"23",0110S,0100E,"20",L,"1","000",230110S0100E020L1,230110S0100E020L1000,,,,11S,10E,"20","1","35","01",,,A,,37.98000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{F0C98726-78DA-4126-A5F2-E258831914FA},150852.08304000000,1556.49425547000
"23",0120S,0100E,"01",L,"4","000",230120S0100E001L4,230120S0100E001L4000,,,,12S,10E,"1","4","35","43",,,A,,18.30000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{B100E8BD-F08D-4BDA-81F9-6A2F439D76A5},72264.25293240002,1156.46359293000
"23",0120S,0100E,"12",L,"1","000",230120S0100E012L1,230120S0100E012L1000,,,,12S,10E,"12","1","35","43",,,A,,18.49000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{6872E828-12A0-4EE2-B6EB-26D205785280},74304.03522370000,1173.09581676000
"23",0120S,0100E,"12",L,"2","000",230120S0100E012L2,230120S0100E012L2000,,,,12S,10E,"12","2","35","43",,,A,,18.87000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{766628F9-A371-4457-9ABB-332C71F51510},75892.43817379999,1180.89945211000
"23",0120S,0100E,"12",L,"3","000",230120S0100E012L3,230120S0100E012L3000,,,,12S,10E,"12","3","35","43",,,A,,19.24000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{862933A7-2E8B-4C03-8C17-E2B9E16315CE},77412.40858590000,1188.19941870000
"23",0120S,0100E,"12",L,"4","000",230120S0100E012L4,230120S0100E012L4000,,,,12S,10E,"12","4","35","43",,,A,,19.60000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{B07E6422-2287-450F-AA7F-2626E624C584},78912.65943260000,1195.70303514000
"23",0120S,0100E,"13",L,"1","000",230120S0100E013L1,230120S0100E013L1000,,,,12S,10E,"13","1","35","43",,,A,,19.85000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{3EA5CD65-498A-4065-8776-85CB3D6E68DD},81353.02475990000,1215.28698683000
"23",0120S,0100E,"13",L,"2","000",230120S0100E013L2,230120S0100E013L2000,,,,12S,10E,"13","2","35","43",,,A,,19.95000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{FAB5586F-E98E-44FC-8004-19D8FEE94984},81871.94140359999,1217.76759420000
"23",0120S,0100E,"13",L,"3","000",230120S0100E013L3,230120S0100E013L3000,,,,12S,10E,"13","3","35","43",,,A,,20.05000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{9B5F66D9-460A-468A-A524-EE0669194626},82319.41854650000,1219.89858816000
"23",0120S,0100E,"13",L,"4","000",230120S0100E013L4,230120S0100E013L4000,,,,12S,10E,"13","4","35","43",,,A,,20.15000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{26921F7B-5559-4565-9BB7-49B1D861666F},82695.40296920000,1221.75927366000
"23",0120S,0100E,"24",L,"1","000",230120S0100E024L1,230120S0100E024L1000,,,,12S,10E,"24","1","35","43",,,A,,20.29000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{CD22412D-0A17-496B-BB40-E83329CA6681},83170.06944700000,1223.84812915000
"23",0120S,0100E,"24",L,"2","000",230120S0100E024L2,230120S0100E024L2000,,,,12S,10E,"24","2","35","43",,,A,,20.47000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{248ACD03-E097-4BC3-9D3E-12040B626BC8},83839.12888809999,1227.11847512000
"23",0120S,0100E,"24",L,"3","000",230120S0100E024L3,230120S0100E024L3000,,,,12S,10E,"24","3","35","43",,,A,,20.64000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{F531D9FF-57D0-4CC0-B434-02C7420E525A},84676.48848610000,1231.67468223000
"23",0120S,0100E,"24",L,"4","000",230120S0100E024L4,230120S0100E024L4000,,,,12S,10E,"24","4","35","43",,,A,,20.82000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{3F72B4F9-7C6F-4084-B726-8ABC5C84713A},85494.60244240002,1235.65890436000
"23",0120S,0100E,"25",L,"1","000",230120S0100E025L1,230120S0100E025L1000,,,,12S,10E,"25","1","35","43",,,A,,21.08000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{55C17FED-C9F3-42EB-9D2B-94308B879E52},85255.62485340000,1227.97946567000
"23",0120S,0100E,"25",L,"2","000",230120S0100E025L2,230120S0100E025L2000,,,,12S,10E,"25","2","35","43",,,A,,21.45000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{D2AA9D11-CEC6-4FF2-859A-0F4E1E997097},86811.95221380000,1235.70888986000
"23",0120S,0100E,"25",L,"3","000",230120S0100E025L3,230120S0100E025L3000,,,,12S,10E,"25","3","35","43",,,A,,21.83000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{E000B4B0-D0DD-4FCB-A725-F0A75BC5E6C0},88483.38165700002,1244.59348513000
"23",0120S,0100E,"25",L,"4","000",230120S0100E025L4,230120S0100E025L4000,,,,12S,10E,"25","4","35","43",,,A,,22.20000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{A6ADD770-07EF-4917-8843-E29E904F286E},89991.82354950000,1251.62831595000
"23",0120S,0100E,"36",L,"1","000",230120S0100E036L1,230120S0100E036L1000,,,,12S,10E,"36","1","35","01",,,A,,22.23000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{D1C01EE8-DBCB-43D9-9A92-27DDE8C53874},89480.90254179999,1249.09419794000
"23",0120S,0100E,"36",L,"2","000",230120S0100E036L2,230120S0100E036L2000,,,,12S,10E,"36","2","35","01",,,A,,21.94000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{13EF4D05-235D-447E-B042-840EAD3832A8},87534.86501179999,1239.40075499000
"23",0120S,0100E,"36",L,"3","000",230120S0100E036L3,230120S0100E036L3000,,,,12S,10E,"36","3","35","01",,,A,,21.64000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{374C73FD-452B-4546-A6D7-73ABC837DE53},85912.87034290000,1232.78553424000
"23",0120S,0100E,"36",L,"4","000",230120S0100E036L4,230120S0100E036L4000,,,,12S,10E,"36","4","35","01",,,A,,21.35000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{BD36A6EA-B9F6-4237-AFE0-18E878591622},83951.17474550000,1223.01817312000
"23",0120S,0170E,"06",L,"4","000",230120S0170E006L4,230120S0170E006L4000,,,,12S,17E,"6","4","27","01",,,A,,35.30000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{D6A30100-F9AF-4EB6-8BA5-5AB8D4344581},148328.07903200001,1541.04327390000
"23",0120S,0170E,"18",L,"3","000",230120S0170E018L3,230120S0170E018L3000,,,,12S,17E,"18","3","27","01",,,A,,37.02000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{C89589B6-E978-4E1F-B9E5-2D784EE426F2},149892.95091499999,1549.72615457000
"23",0120S,0170E,"18",L,"4","000",230120S0170E018L4,230120S0170E018L4000,,,,12S,17E,"18","4","27","01",,,A,,37.11000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{326F7BA5-707E-41B4-9467-85CAE7BCEB14},150179.23820900000,1551.15476386000
"23",0130S,0100E,"01",L,"1","000",230130S0100E001L1,230130S0100E001L1000,,,,13S,10E,"1","1","35","43",,,A,,6.83000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{98131860-E421-43C6-9159-CDA073A8C64B},21637.19523570000,621.79762071900
"23",0130S,0100E,"01",L,"6","000",230130S0100E001L6,230130S0100E001L6000,,,,13S,10E,"1","6","35","43",,,A,,22.93000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{C3EDDB14-F3B3-453B-A1CC-7F9A999F9A74},90241.21435800000,1288.73708116000
"23",0130S,0100E,"01",L,"7","000",230130S0100E001L7,230130S0100E001L7000,,,,13S,10E,"1","7","35","43",,,A,,3.70000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{266ED374-F7B1-4776-BE3F-6B142DC6B694},21357.77304430000,1248.71699190000
"23",0130S,0110E,"01",L,"1","000",230130S0110E001L1,230130S0110E001L1000,,,,13S,11E,"1","1","35","01",,,A,,4.83000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/19,wbaillargeon,BaseData.GIS.LUMASGridPrimary,{19756943-301E-446C-8186-0ACB7454012E},23745.35393850000,897.31081092900
