SU_ID,SU_SUID,SU_SUIDNUM,DNRREGION,COUNTYNAME,COUN,TOWN,RDIR,RANG,SECT,FORT,GLOT,GM_CH,GS_CH,FORTDESC,PLSMATCH,SU_ACRES,SU_PCTFORT,UINT_NUMER,UINT_DENOM,INT_TYPE,INT_STATUS,LANDTYPE,MEANSACQ,LANDTYPECO,MEANSACQCO,ADMINISTRA,ADMINIST_1,MGTPRGPRJ,MGTPRJNAME,MGTPRGCODE,MGTPRGNAME,ADMPRGPRJA,DNRTRNXNUM,T_CLOSINGD,SU_CTYPIN_,DATA_DOWNL,Shape_Leng,Shape_Area
59542.00000000000,"59542",59542.00000000000,Northwest,Cass,"11","144","0","27","3","42","0","11144027034200","1114402703",NWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1549.29645260000,149395.87331000000
59543.00000000000,"59543",59543.00000000000,Northwest,Cass,"11","144","0","27","3","44","0","11144027034400","1114402703",SESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1604.37319735000,160787.50716499999
59544.00000000000,"59544",59544.00000000000,Northwest,Cass,"11","144","0","27","4","13","0","11144027041300","1114402704",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1513.03941818000,142112.38759200001
59545.00000000000,"59545",59545.00000000000,Northwest,Cass,"11","144","0","27","4","14","0","11144027041400","1114402704",SENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1477.49041585000,134949.10788600001
59546.00000000000,"59546",59546.00000000000,Northwest,Cass,"11","144","0","27","4","22","4","11144027040004","1114402704",NWNW,forty/glot-level,40.35000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1476.16055579000,131977.19205700001
59547.00000000000,"59547",59547.00000000000,Northwest,Cass,"11","144","0","27","4","23","0","11144027042300","1114402704",SWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1541.53916745000,144134.43853499999
59548.00000000000,"59548",59548.00000000000,Northwest,Cass,"11","144","0","27","4","31","0","11144027043100","1114402704",NESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1616.63358870000,161914.28703700000
58061.00000000000,"58061",58061.00000000000,Northwest,Cass,"11","144","0","26","28","32","4","11144026280004","1114402628",NWSW,forty/glot-level,38.30000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1512.65987133000,148125.18542100000
58062.00000000000,"58062",58062.00000000000,Northwest,Cass,"11","144","0","26","28","33","5","11144026280005","1114402628",SWSW,forty/glot-level,22.30000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1309.55058586000,90184.79266740000
58064.00000000000,"58064",58064.00000000000,Northwest,Cass,"11","144","0","26","29","22","0","11144026292200","1114402629",NWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1636.89775430000,166961.92650700000
58065.00000000000,"58065",58065.00000000000,Northwest,Cass,"11","144","0","26","29","23","0","11144026292300","1114402629",SWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1639.46149521000,167639.87028400000
58066.00000000000,"58066",58066.00000000000,Northwest,Cass,"11","144","0","26","29","24","0","11144026292400","1114402629",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1628.39326231000,165400.68864400001
58067.00000000000,"58067",58067.00000000000,Northwest,Cass,"11","144","0","26","29","31","0","11144026293100","1114402629",NESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1631.18164878000,166091.58256700000
58068.00000000000,"58068",58068.00000000000,Northwest,Cass,"11","144","0","26","29","32","0","11144026293200","1114402629",NWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1642.19805041000,168320.43937599999
58069.00000000000,"58069",58069.00000000000,Northwest,Cass,"11","144","0","26","29","33","0","11144026293300","1114402629",SWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1645.07732705000,168998.22967999999
58070.00000000000,"58070",58070.00000000000,Northwest,Cass,"11","144","0","26","29","34","0","11144026293400","1114402629",SESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1634.06164558000,166769.62427199999
58071.00000000000,"58071",58071.00000000000,Northwest,Cass,"11","144","0","26","30","11","0","11144026301100","1114402630",NENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1649.35176889000,169734.96559000001
58072.00000000000,"58072",58072.00000000000,Northwest,Cass,"11","144","0","26","30","12","0","11144026301200","1114402630",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1658.84275159000,171610.65624400001
58073.00000000000,"58073",58073.00000000000,Northwest,Cass,"11","144","0","26","30","13","0","11144026301300","1114402630",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1656.44991668000,171158.20402400001
58074.00000000000,"58074",58074.00000000000,Northwest,Cass,"11","144","0","26","30","14","0","11144026301400","1114402630",SENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1646.95654138000,169281.77666000000
58075.00000000000,"58075",58075.00000000000,Northwest,Cass,"11","144","0","26","30","21","0","11144026302100","1114402630",NENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1668.39043404000,173496.14306400000
58076.00000000000,"58076",58076.00000000000,Northwest,Cass,"11","144","0","26","30","22","1","11144026300001","1114402630",NWNW,forty/glot-level,37.37000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1625.09849234000,163824.70810399999
58077.00000000000,"58077",58077.00000000000,Northwest,Cass,"11","144","0","26","30","23","2","11144026300002","1114402630",SWNW,forty/glot-level,38.12000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1637.63876906000,166638.41290000000
58078.00000000000,"58078",58078.00000000000,Northwest,Cass,"11","144","0","26","30","24","0","11144026302400","1114402630",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1665.86269799000,173016.36678099999
58079.00000000000,"58079",58079.00000000000,Northwest,Cass,"11","144","0","26","30","31","0","11144026303100","1114402630",NESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1663.29087555000,172506.09414400000
58080.00000000000,"58080",58080.00000000000,Northwest,Cass,"11","144","0","26","30","32","3","11144026300003","1114402630",NWSW,forty/glot-level,38.87000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1650.16802069000,169428.77353499999
58081.00000000000,"58081",58081.00000000000,Northwest,Cass,"11","144","0","26","30","33","4","11144026300004","1114402630",SWSW,forty/glot-level,39.62000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1662.83719261000,172223.92620900000
58082.00000000000,"58082",58082.00000000000,Northwest,Cass,"11","144","0","26","30","34","0","11144026303400","1114402630",SESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1661.07596611000,172045.19559900000
58083.00000000000,"58083",58083.00000000000,Northwest,Cass,"11","144","0","26","30","41","0","11144026304100","1114402630",NESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1644.59765187000,168813.62833700000
58084.00000000000,"58084",58084.00000000000,Northwest,Cass,"11","144","0","26","30","42","0","11144026304200","1114402630",NWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1653.96569916000,170665.21191499999
58085.00000000000,"58085",58085.00000000000,Northwest,Cass,"11","144","0","26","30","43","0","11144026304300","1114402630",SWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1651.79576292000,170212.38567100000
58086.00000000000,"58086",58086.00000000000,Northwest,Cass,"11","144","0","26","30","44","0","11144026304400","1114402630",SESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1642.42739718000,168360.71116100001
58087.00000000000,"58087",58087.00000000000,Northwest,Cass,"11","144","0","26","31","11","6","11144026310006","1114402631",NENE,forty/glot-level,29.75000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",,,,,,,,,11-15-2023,2275.19470421000,122657.91124200000
58088.00000000000,"58088",58088.00000000000,Northwest,Cass,"11","144","0","26","31","12","0","11144026311200","1114402631",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",,,,,,,,,11-15-2023,1607.05839014000,161324.13320600000
57903.00000000000,"57903",57903.00000000000,Northwest,Cass,"11","144","0","26","10","44","0","11144026104400","1114402610",SESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1596.25656419000,159190.43148500001
57904.00000000000,"57904",57904.00000000000,Northwest,Cass,"11","144","0","26","11","14","7","11144026110007","1114402611",SENE,forty/glot-level,31.50000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,2008.45975172000,143462.93754099999
57909.00000000000,"57909",57909.00000000000,Northwest,Cass,"11","144","0","26","11","42","0","11144026114200","1114402611",NWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1610.19345943000,161666.01896600000
57911.00000000000,"57911",57911.00000000000,Northwest,Cass,"11","144","0","26","12","31","5","11144026120005","1114402612",NESW,forty/glot-level,60.20000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,2411.34884236000,166487.23975300000
57914.00000000000,"57914",57914.00000000000,Northwest,Cass,"11","144","0","26","12","41","8","11144026120008","1114402612",NESE,forty/glot-level,28.40000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1383.39846676000,115494.74616000000
59549.00000000000,"59549",59549.00000000000,Northwest,Cass,"11","144","0","27","4","32","0","11144027043200","1114402704",NWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1656.62235554000,170923.04213900000
59550.00000000000,"59550",59550.00000000000,Northwest,Cass,"11","144","0","27","4","41","0","11144027044100","1114402704",NESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1486.73612592000,136124.51431699999
59551.00000000000,"59551",59551.00000000000,Northwest,Cass,"11","144","0","27","4","42","0","11144027044200","1114402704",NWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1528.23426319000,144488.47422400001
59552.00000000000,"59552",59552.00000000000,Northwest,Cass,"11","144","0","27","4","43","0","11144027044300","1114402704",SWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1536.82652816000,145101.19718399999
59553.00000000000,"59553",59553.00000000000,Northwest,Cass,"11","144","0","27","4","44","0","11144027044400","1114402704",SESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1495.32508259000,136735.73714099999
59554.00000000000,"59554",59554.00000000000,Northwest,Cass,"11","144","0","27","5","11","1","11144027050001","1114402705",NENE,forty/glot-level,40.35000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1408.47629444000,122231.65249600000
59555.00000000000,"59555",59555.00000000000,Northwest,Cass,"11","144","0","27","5","14","0","11144027051400","1114402705",SENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1344.33020025000,111765.92058100000
59556.00000000000,"59556",59556.00000000000,Northwest,Cass,"11","144","0","27","5","41","0","11144027054100","1114402705",NESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1498.68653331000,139331.89631899999
58092.00000000000,"58092",58092.00000000000,Northwest,Cass,"11","144","0","26","31","21","0","11144026312100","1114402631",NENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1600.49346542000,160061.69155100000
58102.00000000000,"58102",58102.00000000000,Northwest,Cass,"11","144","0","26","32","12","0","11144026321200","1114402632",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1610.30769563000,161935.72809900000
58103.00000000000,"58103",58103.00000000000,Northwest,Cass,"11","144","0","26","32","13","2","11144026320002","1114402632",SWNE,forty/glot-level,46.05000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1854.69984655000,175885.72066299999
58104.00000000000,"58104",58104.00000000000,Northwest,Cass,"11","144","0","26","32","21","0","11144026322100","1114402632",NENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1636.52858056000,167326.36505800000
58105.00000000000,"58105",58105.00000000000,Northwest,Cass,"11","144","0","26","32","22","4","11144026320004","1114402632",NWNW,forty/glot-level,34.95000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1546.10322623000,141938.02435100000
58107.00000000000,"58107",58107.00000000000,Northwest,Cass,"11","144","0","26","32","24","3","11144026320003","1114402632",SENW,forty/glot-level,59.55000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",,,,,,,,,11-15-2023,2898.68274490000,282010.49990400003
57926.00000000000,"57926",57926.00000000000,Northwest,Cass,"11","144","0","26","14","22","0","11144026142200","1114402614",NWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1633.67004483000,166152.32868599999
57927.00000000000,"57927",57927.00000000000,Northwest,Cass,"11","144","0","26","14","23","0","11144026142300","1114402614",SWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1630.12170074000,165482.76447600001
57928.00000000000,"57928",57928.00000000000,Northwest,Cass,"11","144","0","26","14","24","0","11144026142400","1114402614",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1626.76215749000,164859.12185600001
57929.00000000000,"57929",57929.00000000000,Northwest,Cass,"11","144","0","26","14","32","0","11144026143200","1114402614",NWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1626.60011832000,164815.55871300001
57934.00000000000,"57934",57934.00000000000,Northwest,Cass,"11","144","0","26","15","11","0","11144026151100","1114402615",NENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1629.19861164000,165804.73666299999
57935.00000000000,"57935",57935.00000000000,Northwest,Cass,"11","144","0","26","15","12","0","11144026151200","1114402615",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1625.56221896000,165078.82472900001
57936.00000000000,"57936",57936.00000000000,Northwest,Cass,"11","144","0","26","15","13","0","11144026151300","1114402615",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1627.35767121000,165421.62464500000
57937.00000000000,"57937",57937.00000000000,Northwest,Cass,"11","144","0","26","15","14","0","11144026151400","1114402615",SENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1630.99292329000,166147.14611999999
57938.00000000000,"57938",57938.00000000000,Northwest,Cass,"11","144","0","26","15","23","0","11144026152300","1114402615",SWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1620.17419171000,163985.99720899999
57939.00000000000,"57939",57939.00000000000,Northwest,Cass,"11","144","0","26","15","24","0","11144026152400","1114402615",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1623.74860405000,164700.55606300000
57940.00000000000,"57940",57940.00000000000,Northwest,Cass,"11","144","0","26","15","31","0","11144026153100","1114402615",NESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1625.62676880000,165057.08903999999
57941.00000000000,"57941",57941.00000000000,Northwest,Cass,"11","144","0","26","15","41","0","11144026154100","1114402615",NESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1632.81752847000,166492.85089000000
57942.00000000000,"57942",57942.00000000000,Northwest,Cass,"11","144","0","26","15","42","0","11144026154200","1114402615",NWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1629.23608975000,165778.25578800001
57944.00000000000,"57944",57944.00000000000,Northwest,Cass,"11","144","0","26","17","11","0","11144026171100","1114402617",NENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1622.11805789000,163938.59008699999
57945.00000000000,"57945",57945.00000000000,Northwest,Cass,"11","144","0","26","17","12","0","11144026171200","1114402617",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1620.99798546000,163743.75844700000
57946.00000000000,"57946",57946.00000000000,Northwest,Cass,"11","144","0","26","17","13","0","11144026171300","1114402617",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1623.36076920000,164200.64549800000
57947.00000000000,"57947",57947.00000000000,Northwest,Cass,"11","144","0","26","17","14","0","11144026171400","1114402617",SENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1624.47744455000,164394.37423799999
