state,managing_agency,rights_type,state_enabling_act,SU_SUID,county,township,RDIR,RANG,section,aliquot,acres,percent_owned,trust_name
MN,Department of Natural Resources,Surface,335 Stat. 166-167 (1857); 11 Stat. 285 (1858),29446,Beltrami,147,0,31,23,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,336 Stat. 166-167 (1857); 11 Stat. 285 (1858),29447,Beltrami,147,0,31,25,SWNW,29.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,337 Stat. 166-167 (1857); 11 Stat. 285 (1858),29448,Beltrami,147,0,31,25,SESW,18.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,338 Stat. 166-167 (1857); 11 Stat. 285 (1858),29449,Beltrami,147,0,31,25,NESE,31.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,339 Stat. 166-167 (1857); 11 Stat. 285 (1858),29450,Beltrami,147,0,31,25,SWSE,21,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,340 Stat. 166-167 (1857); 11 Stat. 285 (1858),32016,Beltrami,146,0,32,12,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,341 Stat. 166-167 (1857); 11 Stat. 285 (1858),32018,Beltrami,146,0,32,13,SWNE,20.4,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,342 Stat. 166-167 (1857); 11 Stat. 285 (1858),32343,Beltrami,147,0,32,36,NENW,44.32,100,TRUST FUND: SCHOOL
MN,Department of Natural Resources,Surface,343 Stat. 166-167 (1857); 11 Stat. 285 (1858),32250,Beltrami,147,0,32,24,NENE,34.14,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,344 Stat. 166-167 (1857); 11 Stat. 285 (1858),59071,Cass,141,0,27,4,NWNE,25.9,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,345 Stat. 166-167 (1857); 11 Stat. 285 (1858),59072,Cass,141,0,27,4,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,346 Stat. 166-167 (1857); 11 Stat. 285 (1858),59073,Cass,141,0,27,4,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,347 Stat. 166-167 (1857); 11 Stat. 285 (1858),59076,Cass,141,0,27,5,NWNW,20,50,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,348 Stat. 166-167 (1857); 11 Stat. 285 (1858),59077,Cass,141,0,27,5,NWNW,23.66,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,349 Stat. 166-167 (1857); 11 Stat. 285 (1858),59300,Cass,142,0,27,21,SESW,44.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,350 Stat. 166-167 (1857); 11 Stat. 285 (1858),59084,Cass,141,0,27,6,NWNE,21.24,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,351 Stat. 166-167 (1857); 11 Stat. 285 (1858),59085,Cass,141,0,27,6,NWNE,21.01,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,352 Stat. 166-167 (1857); 11 Stat. 285 (1858),59087,Cass,141,0,27,6,NWNW,43.7,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,353 Stat. 166-167 (1857); 11 Stat. 285 (1858),59093,Cass,141,0,27,8,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,354 Stat. 166-167 (1857); 11 Stat. 285 (1858),59096,Cass,141,0,27,9,NWNE,34.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,355 Stat. 166-167 (1857); 11 Stat. 285 (1858),59097,Cass,141,0,27,9,NENW,54.67,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,356 Stat. 166-167 (1857); 11 Stat. 285 (1858),59098,Cass,141,0,27,9,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,357 Stat. 166-167 (1857); 11 Stat. 285 (1858),59099,Cass,141,0,27,9,SWNW,42.45,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,358 Stat. 166-167 (1857); 11 Stat. 285 (1858),59100,Cass,141,0,27,9,SENW,28.15,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,359 Stat. 166-167 (1857); 11 Stat. 285 (1858),59101,Cass,141,0,27,9,SWSW,25.3,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,360 Stat. 166-167 (1857); 11 Stat. 285 (1858),59102,Cass,141,0,27,9,SWSW,20.15,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,361 Stat. 166-167 (1857); 11 Stat. 285 (1858),59323,Cass,142,0,27,29,SESW,46.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,362 Stat. 166-167 (1857); 11 Stat. 285 (1858),59325,Cass,142,0,27,30,SWSE,30.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,363 Stat. 166-167 (1857); 11 Stat. 285 (1858),59326,Cass,142,0,27,31,NENE,20,50,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,364 Stat. 166-167 (1857); 11 Stat. 285 (1858),59327,Cass,142,0,27,31,NENE,17,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,365 Stat. 166-167 (1857); 11 Stat. 285 (1858),59328,Cass,142,0,27,31,NWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,366 Stat. 166-167 (1857); 11 Stat. 285 (1858),59329,Cass,142,0,27,31,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,367 Stat. 166-167 (1857); 11 Stat. 285 (1858),59330,Cass,142,0,27,31,SENE,14.15,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,368 Stat. 166-167 (1857); 11 Stat. 285 (1858),59331,Cass,142,0,27,31,SENE,18.6,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,369 Stat. 166-167 (1857); 11 Stat. 285 (1858),59332,Cass,142,0,27,31,NWNW,22.4,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,370 Stat. 166-167 (1857); 11 Stat. 285 (1858),59333,Cass,142,0,27,31,NWNW,22.31,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,371 Stat. 166-167 (1857); 11 Stat. 285 (1858),59334,Cass,142,0,27,31,SENW,20,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,372 Stat. 166-167 (1857); 11 Stat. 285 (1858),334381,Cass,142,0,27,31,SENW,20,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,373 Stat. 166-167 (1857); 11 Stat. 285 (1858),59136,Cass,141,0,27,17,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,374 Stat. 166-167 (1857); 11 Stat. 285 (1858),59376,Cass,143,0,27,6,NWNE,43.2,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,375 Stat. 166-167 (1857); 11 Stat. 285 (1858),59507,Cass,144,0,27,1,NENE,41.73,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,376 Stat. 166-167 (1857); 11 Stat. 285 (1858),59508,Cass,144,0,27,1,NWNE,41.31,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,377 Stat. 166-167 (1857); 11 Stat. 285 (1858),59509,Cass,144,0,27,1,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,378 Stat. 166-167 (1857); 11 Stat. 285 (1858),59510,Cass,144,0,27,1,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,379 Stat. 166-167 (1857); 11 Stat. 285 (1858),59511,Cass,144,0,27,1,NENW,40.89,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,380 Stat. 166-167 (1857); 11 Stat. 285 (1858),59512,Cass,144,0,27,1,NWNW,40.47,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,381 Stat. 166-167 (1857); 11 Stat. 285 (1858),59513,Cass,144,0,27,1,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,382 Stat. 166-167 (1857); 11 Stat. 285 (1858),59514,Cass,144,0,27,1,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,383 Stat. 166-167 (1857); 11 Stat. 285 (1858),59515,Cass,144,0,27,1,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,384 Stat. 166-167 (1857); 11 Stat. 285 (1858),59516,Cass,144,0,27,1,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,385 Stat. 166-167 (1857); 11 Stat. 285 (1858),59517,Cass,144,0,27,1,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,386 Stat. 166-167 (1857); 11 Stat. 285 (1858),59141,Cass,141,0,27,18,NENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,387 Stat. 166-167 (1857); 11 Stat. 285 (1858),59152,Cass,141,0,27,19,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,388 Stat. 166-167 (1857); 11 Stat. 285 (1858),59153,Cass,141,0,27,19,NWSW,41.39,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,389 Stat. 166-167 (1857); 11 Stat. 285 (1858),59154,Cass,141,0,27,19,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,390 Stat. 166-167 (1857); 11 Stat. 285 (1858),59163,Cass,141,0,27,20,SWSE,52.05,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,391 Stat. 166-167 (1857); 11 Stat. 285 (1858),59338,Cass,142,0,27,31,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,392 Stat. 166-167 (1857); 11 Stat. 285 (1858),59339,Cass,142,0,27,31,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,393 Stat. 166-167 (1857); 11 Stat. 285 (1858),59342,Cass,142,0,27,32,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,394 Stat. 166-167 (1857); 11 Stat. 285 (1858),59344,Cass,142,0,27,32,SWSE,20,50,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,395 Stat. 166-167 (1857); 11 Stat. 285 (1858),59345,Cass,142,0,27,32,SWSE,15.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,396 Stat. 166-167 (1857); 11 Stat. 285 (1858),59346,Cass,142,0,27,32,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,397 Stat. 166-167 (1857); 11 Stat. 285 (1858),59347,Cass,142,0,27,33,SWNW,17.85,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,398 Stat. 166-167 (1857); 11 Stat. 285 (1858),59348,Cass,142,0,27,33,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,399 Stat. 166-167 (1857); 11 Stat. 285 (1858),59349,Cass,142,0,27,33,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,400 Stat. 166-167 (1857); 11 Stat. 285 (1858),59350,Cass,142,0,27,33,SWSE,15.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,401 Stat. 166-167 (1857); 11 Stat. 285 (1858),58056,Cass,144,0,26,27,NENW,11.2,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,402 Stat. 166-167 (1857); 11 Stat. 285 (1858),58057,Cass,144,0,26,27,NWNW,32.3,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,403 Stat. 166-167 (1857); 11 Stat. 285 (1858),59192,Cass,141,0,27,29,NWSW,47.05,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,404 Stat. 166-167 (1857); 11 Stat. 285 (1858),59193,Cass,141,0,27,29,SWSW,50,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,405 Stat. 166-167 (1857); 11 Stat. 285 (1858),59199,Cass,141,0,27,30,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,406 Stat. 166-167 (1857); 11 Stat. 285 (1858),59201,Cass,141,0,27,31,NENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,407 Stat. 166-167 (1857); 11 Stat. 285 (1858),57840,Cass,144,0,26,2,NWSW,4.05,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,408 Stat. 166-167 (1857); 11 Stat. 285 (1858),57841,Cass,144,0,26,2,SWSW,17.3,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,409 Stat. 166-167 (1857); 11 Stat. 285 (1858),57842,Cass,144,0,26,3,NENW,16.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,410 Stat. 166-167 (1857); 11 Stat. 285 (1858),57843,Cass,144,0,26,3,NESE,33.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,411 Stat. 166-167 (1857); 11 Stat. 285 (1858),57844,Cass,144,0,26,3,NWSE,33.9,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,412 Stat. 166-167 (1857); 11 Stat. 285 (1858),57846,Cass,144,0,26,3,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,413 Stat. 166-167 (1857); 11 Stat. 285 (1858),57847,Cass,144,0,26,4,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,414 Stat. 166-167 (1857); 11 Stat. 285 (1858),57848,Cass,144,0,26,4,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,415 Stat. 166-167 (1857); 11 Stat. 285 (1858),57849,Cass,144,0,26,4,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,416 Stat. 166-167 (1857); 11 Stat. 285 (1858),59610,Cass,144,0,27,14,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,417 Stat. 166-167 (1857); 11 Stat. 285 (1858),59611,Cass,144,0,27,14,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,418 Stat. 166-167 (1857); 11 Stat. 285 (1858),59612,Cass,144,0,27,14,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,419 Stat. 166-167 (1857); 11 Stat. 285 (1858),59613,Cass,144,0,27,14,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,420 Stat. 166-167 (1857); 11 Stat. 285 (1858),59614,Cass,144,0,27,14,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,421 Stat. 166-167 (1857); 11 Stat. 285 (1858),59615,Cass,144,0,27,14,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,422 Stat. 166-167 (1857); 11 Stat. 285 (1858),59616,Cass,144,0,27,14,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,423 Stat. 166-167 (1857); 11 Stat. 285 (1858),59617,Cass,144,0,27,14,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,424 Stat. 166-167 (1857); 11 Stat. 285 (1858),59618,Cass,144,0,27,14,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,425 Stat. 166-167 (1857); 11 Stat. 285 (1858),59619,Cass,144,0,27,14,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,426 Stat. 166-167 (1857); 11 Stat. 285 (1858),59620,Cass,144,0,27,15,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,427 Stat. 166-167 (1857); 11 Stat. 285 (1858),59621,Cass,144,0,27,17,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,428 Stat. 166-167 (1857); 11 Stat. 285 (1858),59622,Cass,144,0,27,17,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,429 Stat. 166-167 (1857); 11 Stat. 285 (1858),59623,Cass,144,0,27,17,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,430 Stat. 166-167 (1857); 11 Stat. 285 (1858),59624,Cass,144,0,27,18,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,431 Stat. 166-167 (1857); 11 Stat. 285 (1858),59625,Cass,144,0,27,18,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,432 Stat. 166-167 (1857); 11 Stat. 285 (1858),333269,Cass,144,0,27,18,NWNW,20.6,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,433 Stat. 166-167 (1857); 11 Stat. 285 (1858),59627,Cass,144,0,27,18,SWNW,21.85,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,434 Stat. 166-167 (1857); 11 Stat. 285 (1858),59629,Cass,144,0,27,18,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,435 Stat. 166-167 (1857); 11 Stat. 285 (1858),59630,Cass,144,0,27,18,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,436 Stat. 166-167 (1857); 11 Stat. 285 (1858),59631,Cass,144,0,27,18,NWSW,18.3,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,437 Stat. 166-167 (1857); 11 Stat. 285 (1858),333270,Cass,144,0,27,18,NWSW,39.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,438 Stat. 166-167 (1857); 11 Stat. 285 (1858),59632,Cass,144,0,27,18,SWSW,20.85,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,439 Stat. 166-167 (1857); 11 Stat. 285 (1858),59634,Cass,144,0,27,18,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,440 Stat. 166-167 (1857); 11 Stat. 285 (1858),59635,Cass,144,0,27,18,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,441 Stat. 166-167 (1857); 11 Stat. 285 (1858),59636,Cass,144,0,27,18,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,442 Stat. 166-167 (1857); 11 Stat. 285 (1858),59637,Cass,144,0,27,18,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,443 Stat. 166-167 (1857); 11 Stat. 285 (1858),59638,Cass,144,0,27,18,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,444 Stat. 166-167 (1857); 11 Stat. 285 (1858),59639,Cass,144,0,27,19,NENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,445 Stat. 166-167 (1857); 11 Stat. 285 (1858),59640,Cass,144,0,27,19,NWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,446 Stat. 166-167 (1857); 11 Stat. 285 (1858),59641,Cass,144,0,27,19,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,447 Stat. 166-167 (1857); 11 Stat. 285 (1858),59642,Cass,144,0,27,19,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,448 Stat. 166-167 (1857); 11 Stat. 285 (1858),59643,Cass,144,0,27,19,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,449 Stat. 166-167 (1857); 11 Stat. 285 (1858),59644,Cass,144,0,27,19,NWNW,38.15,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,450 Stat. 166-167 (1857); 11 Stat. 285 (1858),59645,Cass,144,0,27,19,NWNW,1.84,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,451 Stat. 166-167 (1857); 11 Stat. 285 (1858),59646,Cass,144,0,27,19,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,452 Stat. 166-167 (1857); 11 Stat. 285 (1858),59647,Cass,144,0,27,19,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,453 Stat. 166-167 (1857); 11 Stat. 285 (1858),59648,Cass,144,0,27,19,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,454 Stat. 166-167 (1857); 11 Stat. 285 (1858),59649,Cass,144,0,27,19,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,455 Stat. 166-167 (1857); 11 Stat. 285 (1858),58112,Cass,144,0,26,33,NWNW,5.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,456 Stat. 166-167 (1857); 11 Stat. 285 (1858),59650,Cass,144,0,27,19,SWSW,36.3,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,457 Stat. 166-167 (1857); 11 Stat. 285 (1858),59651,Cass,144,0,27,19,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,458 Stat. 166-167 (1857); 11 Stat. 285 (1858),59652,Cass,144,0,27,19,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,459 Stat. 166-167 (1857); 11 Stat. 285 (1858),59653,Cass,144,0,27,19,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,460 Stat. 166-167 (1857); 11 Stat. 285 (1858),59654,Cass,144,0,27,19,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,461 Stat. 166-167 (1857); 11 Stat. 285 (1858),59655,Cass,144,0,27,20,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,462 Stat. 166-167 (1857); 11 Stat. 285 (1858),59656,Cass,144,0,27,20,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,463 Stat. 166-167 (1857); 11 Stat. 285 (1858),59657,Cass,144,0,27,20,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,464 Stat. 166-167 (1857); 11 Stat. 285 (1858),59658,Cass,144,0,27,21,NENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,465 Stat. 166-167 (1857); 11 Stat. 285 (1858),59659,Cass,144,0,27,21,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,466 Stat. 166-167 (1857); 11 Stat. 285 (1858),59660,Cass,144,0,27,21,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,467 Stat. 166-167 (1857); 11 Stat. 285 (1858),59661,Cass,144,0,27,21,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,468 Stat. 166-167 (1857); 11 Stat. 285 (1858),59662,Cass,144,0,27,22,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,469 Stat. 166-167 (1857); 11 Stat. 285 (1858),58149,Cass,145,0,26,30,SWNW,41.46,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,470 Stat. 166-167 (1857); 11 Stat. 285 (1858),58150,Cass,145,0,26,30,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,471 Stat. 166-167 (1857); 11 Stat. 285 (1858),58151,Cass,145,0,26,30,NWSW,40.87,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,472 Stat. 166-167 (1857); 11 Stat. 285 (1858),58152,Cass,145,0,26,31,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,473 Stat. 166-167 (1857); 11 Stat. 285 (1858),58153,Cass,145,0,26,31,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,474 Stat. 166-167 (1857); 11 Stat. 285 (1858),58154,Cass,145,0,26,31,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,475 Stat. 166-167 (1857); 11 Stat. 285 (1858),58155,Cass,145,0,26,31,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,476 Stat. 166-167 (1857); 11 Stat. 285 (1858),58156,Cass,145,0,26,31,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,477 Stat. 166-167 (1857); 11 Stat. 285 (1858),58157,Cass,145,0,26,31,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,478 Stat. 166-167 (1857); 11 Stat. 285 (1858),58158,Cass,145,0,26,32,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,479 Stat. 166-167 (1857); 11 Stat. 285 (1858),58159,Cass,145,0,26,32,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,480 Stat. 166-167 (1857); 11 Stat. 285 (1858),58160,Cass,145,0,26,33,SWNE,34.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,481 Stat. 166-167 (1857); 11 Stat. 285 (1858),58161,Cass,145,0,26,33,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,482 Stat. 166-167 (1857); 11 Stat. 285 (1858),58162,Cass,145,0,26,33,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,483 Stat. 166-167 (1857); 11 Stat. 285 (1858),57850,Cass,144,0,26,4,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,484 Stat. 166-167 (1857); 11 Stat. 285 (1858),57851,Cass,144,0,26,4,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,485 Stat. 166-167 (1857); 11 Stat. 285 (1858),57852,Cass,144,0,26,4,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,486 Stat. 166-167 (1857); 11 Stat. 285 (1858),57853,Cass,144,0,26,4,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,487 Stat. 166-167 (1857); 11 Stat. 285 (1858),57854,Cass,144,0,26,4,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,488 Stat. 166-167 (1857); 11 Stat. 285 (1858),57855,Cass,144,0,26,5,SWNE,44.12,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,489 Stat. 166-167 (1857); 11 Stat. 285 (1858),57856,Cass,144,0,26,5,SENE,46.97,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,490 Stat. 166-167 (1857); 11 Stat. 285 (1858),57857,Cass,144,0,26,5,SENW,41.27,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,491 Stat. 166-167 (1857); 11 Stat. 285 (1858),57858,Cass,144,0,26,5,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,492 Stat. 166-167 (1857); 11 Stat. 285 (1858),57859,Cass,144,0,26,5,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,493 Stat. 166-167 (1857); 11 Stat. 285 (1858),57860,Cass,144,0,26,5,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,494 Stat. 166-167 (1857); 11 Stat. 285 (1858),57861,Cass,144,0,26,5,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,495 Stat. 166-167 (1857); 11 Stat. 285 (1858),57956,Cass,144,0,26,17,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,496 Stat. 166-167 (1857); 11 Stat. 285 (1858),57957,Cass,144,0,26,17,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,497 Stat. 166-167 (1857); 11 Stat. 285 (1858),57958,Cass,144,0,26,17,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,498 Stat. 166-167 (1857); 11 Stat. 285 (1858),57959,Cass,144,0,26,17,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,499 Stat. 166-167 (1857); 11 Stat. 285 (1858),57960,Cass,144,0,26,18,SWNE,40,100,TRUST FUND: SWAMP
