objectid,quad,township,range,section_,county_cd,county_abr,county_nam,bene_cd,bene_abrev,parcel_lay,parcel_seq,legal_desc,acres,lin,block_id,globalid,Shape__Are,Shape__Len
416837,"4",9.000000000000000,21.000000000000000,"33","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(44.06), 2(44.47), 3(44.88), 4(45.29), S2N2, N2S2 [LOTS AKA S2S2]",498.699999999999989,4T9.0R21.0S33C24_B10PT0L4_SQ1,Natural Buttes Block,{7D7FBD91-7EAE-4DBF-9C85-ED86E54323A8},2044305.346049649175256,5749.265080035048413
416838,"4",9.000000000000000,21.000000000000000,"34","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(42.45), 2(42.91), 3(43.33), 4(43.70), N2, N2S2 [ALL]",652.389999999999986,4T9.0R21.0S34C24_B10PT0L4_SQ1,Natural Buttes Block,{58474BAE-B209-4AA6-88C3-28A6076298AD},2663712.283399986103177,6517.808721531472656
416839,"4",9.000000000000000,21.000000000000000,"35","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(39.89), 2(40.48), 3(41.13), 4(41.84), N2, N2S2 [ALL]",643.340000000000032,4T9.0R21.0S35C24_B10PT0L4_SQ1,Natural Buttes Block,{B3240CA6-4BCB-402A-93E3-F68028146392},2609756.564850042108446,6463.265484551294321
416840,"4",9.000000000000000,21.000000000000000,"36","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(39.95), 2(39.85), 3(39.75), 4(39.65), N2, N2S2 [ALL]",639.200000000000045,4T9.0R21.0S36C24_B10PT0L4_SQ1,Natural Buttes Block,{E7D7663B-BEF0-4A6F-87AC-FAFE69443F03},2581787.651601019781083,6442.831346523048524
416841,"4",9.000000000000000,22.000000000000000,"2","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(38.30), 2(38.50), 3(38.70), 4(38.90), S2N2, S2 [ALL]",634.399999999999977,4T9.0R22.0S2C24_B10PT0L4_SQ1,Undefined,{838FF874-6218-41DE-96CB-D53E83725E55},2556750.177700674161315,6396.114406860957388
416842,"4",9.000000000000000,22.000000000000000,"6","24",UINT,Uintah,"11",SM,"4","1",NE4SE4,40.000000000000000,4T9.0R22.0S6C24_B11PT0L4_SQ1,Undefined,{99A6478F-CE63-4138-A0DE-79C501D3DDAF},162626.594300155295059,1613.101655148673444
416843,"4",9.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"11",SM,"4","1",NW4NE4,40.000000000000000,4T9.0R22.0S7C24_B11PT0L4_SQ1,Undefined,{ECD86EA0-4FC5-454B-B896-A43FD6735D36},162287.210349694447359,1611.396415592120547
416844,"4",9.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"11",SM,"4","2",SE4NE4,40.000000000000000,4T9.0R22.0S7C24_B11PT0L4_SQ2,Undefined,{43080B64-AC84-4DB5-A184-D99B65A21CAE},162029.974650207237573,1610.123026806587404
416845,"4",9.000000000000000,22.000000000000000,"16","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T9.0R22.0S16C24_B10PT0L4_SQ1,Undefined,{2B0EF6A1-1792-4B87-8765-75D2BC95DED5},2595225.092649892903864,6443.526413083718580
416846,"4",9.000000000000000,22.000000000000000,"29","24",UINT,Uintah,"10",SCH,"4","1","E2, E2NW4, SW4",560.000000000000000,4T9.0R22.0S29C24_B10PT0L4_SQ1,Natural Buttes Block,{904D6792-FF5D-479A-9E1A-7E6F3A428DBA},2263921.266750553157181,6435.094107107229320
416847,"4",9.000000000000000,22.000000000000000,"29","24",UINT,Uintah,"10",SCH,"4","2",W2NW4,80.000000000000000,4T9.0R22.0S29C24_B10PT0L4_SQ2,Natural Buttes Block,{4FD68F29-8F61-4375-A856-D8C030467EC1},322695.276200081920251,2410.266443520360099
416848,"4",9.000000000000000,22.000000000000000,"30","24",UINT,Uintah,"10",SCH,"4","1",SE4SE4,40.000000000000000,4T9.0R22.0S30C24_B10PT0L4_SQ1,Natural Buttes Block,{22D8140D-D619-4AF1-9412-6E4A10C8D8E9},160983.756900064792717,1604.928556206934672
416849,"4",9.000000000000000,22.000000000000000,"31","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(27.98), 2(28.02), 3(28.06), E2, SE4NW4, E2SW4 [LOTS AKA W2NW4, NW4SW4]",524.059999999999945,4T9.0R22.0S31C24_B10PT0L4_SQ1,Natural Buttes Block,{8B7A24EE-69AE-4B80-BEE0-82342D981DB3},2119731.738650401122868,6989.126072608512914
416850,"4",9.000000000000000,22.000000000000000,"32","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T9.0R22.0S32C24_B10PT0L4_SQ1,Natural Buttes Block,{1459FEEC-B118-4E7F-87BC-98618B8A5E23},2597395.302399826236069,6449.811505058812145
416851,"4",9.000000000000000,22.000000000000000,"36","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T9.0R22.0S36C24_B10PT0L4_SQ1,Natural Buttes Block,{0DD5C062-E6FD-4BED-95CE-EC35327D5945},2586837.904299451969564,6437.774219425654337
416852,"4",9.000000000000000,23.000000000000000,"2","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(36.11), 2(36.14), 3(36.16), 4(36.19), S2N2, S2 [ALL]",624.600000000000023,4T9.0R23.0S2C24_B10PT0L4_SQ1,Undefined,{AAB0A18B-ABD8-4C14-BBC1-C01F85DA7142},2538540.642150719184428,6370.253784442588767
416853,"4",9.000000000000000,23.000000000000000,"13","24",UINT,Uintah,"10",SCH,"4","1",NE4NW4,40.000000000000000,4T9.0R23.0S13C24_B10PT0L4_SQ1,Undefined,{B5D6E3F7-532B-4557-8F75-1E75153B457A},161339.212799788190750,1606.695222077967173
416854,"4",9.000000000000000,23.000000000000000,"16","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T9.0R23.0S16C24_B10PT0L4_SQ1,Undefined,{5A6A2D2C-B857-4E94-82D8-5DCB6CE1211C},2586379.199050286319107,6429.991431043478769
416855,"4",9.000000000000000,23.000000000000000,"23","24",UINT,Uintah,"10",SCH,"4","1",SW4NW4,40.000000000000000,4T9.0R23.0S23C24_B10PT0L4_SQ1,Undefined,{59F3C2A7-FD34-4B54-A316-BA914D895459},162806.881300159089733,1613.981642722911147
416856,"4",9.000000000000000,23.000000000000000,"32","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T9.0R23.0S32C24_B10PT0L4_SQ1,Undefined,{D5BD2415-C729-4709-86EF-A6357B54499A},2600289.551498960237950,6447.037645285315193
416857,"4",9.000000000000000,23.000000000000000,"36","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T9.0R23.0S36C24_B10PT0L4_SQ1,Undefined,{FFB3FCE6-BA2F-440D-A6DA-2DB9497A3D00},2588022.067948919255286,6431.684553785187745
416858,"4",9.000000000000000,24.000000000000000,"1","24",UINT,Uintah,"10",SCH,"4","1",S2NW4,80.000000000000000,4T9.0R24.0S1C24_B10PT0L4_SQ1,Undefined,{3BD840A7-BC95-4BD1-8CD8-FF97EA5B25B9},324577.938099449092988,2415.224288077347410
416859,"4",9.000000000000000,24.000000000000000,"2","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(36.34), 2(36.35), 3(36.35), 4(36.36), 5(45.13), 6(25.30), 7(20.86), 8(37.51), 9(55.50), 10(14.60), 11(32.63), 12(49.54), S2NE4, SE4NW4, SW4SW4 [ALL]",586.470000000000027,4T9.0R24.0S2C24_B10PT0L4_SQ1,Undefined,{4EA7840A-8660-4B80-92CC-8F2730ACA422},2369442.941449357196689,9658.066187170399644
416860,"4",9.000000000000000,24.000000000000000,"3","24",UINT,Uintah,"10",SCH,"4","1",SW4SE4,40.000000000000000,4T9.0R24.0S3C24_B10PT0L4_SQ1,Undefined,{993CD051-17DA-4AA5-8CE6-78A340D1791A},161580.493199852033285,1607.884170304761710
416861,"4",9.000000000000000,24.000000000000000,"6","24",UINT,Uintah,"10",SCH,"4","1",LOT 4 [NW4NW4],33.869999999999997,4T9.0R24.0S6C24_B10PT0L4_SQ1,Undefined,{216B0A77-6D3B-4067-93FD-23084B91185B},136812.617349786974955,1479.737793671897407
416862,"4",9.000000000000000,24.000000000000000,"16","24",UINT,Uintah,"10",SCH,"4","1","N2N2, SE4NW4, S2SW4",280.000000000000000,4T9.0R24.0S16C24_B10PT0L4_SQ1,Undefined,{73CB62BE-9FCA-460D-9273-FDC00D773DEA},1133984.829950032522902,7244.897391698774300
416863,"4",9.000000000000000,24.000000000000000,"23","24",UINT,Uintah,"10",SCH,"4","1","LOTS 9(15.96), 11(38.72) [AKA S2NW4SE4, SE4SE4]",54.680000000000000,4T9.0R24.0S23C24_B10PT0L4_SQ1,Bonanza Block,{32B20EFE-8F69-435B-85A6-21A4B8CFC32A},217011.694799830089323,2627.447616739389105
416864,"4",9.000000000000000,24.000000000000000,"23","24",UINT,Uintah,"10",SCH,"4","2","LOTS 4(23.54), 7(16.41), 8(20.24) [AKA S2SW4NE4, SE4NW4, NE4SE4, N2NW4SE4]",60.189999999999998,4T9.0R24.0S23C24_B10PT0L4_SQ2,Bonanza Block,{225E8F18-7695-42B6-AD30-2A0AD9B38719},263803.071601088391617,3100.346642935177897
416865,"4",9.000000000000000,24.000000000000000,"23","24",UINT,Uintah,"10",SCH,"4","3",SW4SE4,40.000000000000000,4T9.0R24.0S23C24_B10PT0L4_SQ3,Bonanza Block,{38201AB6-8E37-429A-AD7F-4CC0AC7361CB},159657.311550084326882,1598.320290836275717
416866,"4",9.000000000000000,24.000000000000000,"24","24",UINT,Uintah,"10",SCH,"4","1","LOTS 2(25.18), 3(13.44), 9(21.51) [AKA W2SW4]",60.130000000000003,4T9.0R24.0S24C24_B10PT0L4_SQ1,Bonanza Block,{07A0B006-B24E-40CC-BB09-693AE04EBF01},238812.391300113697071,3780.138539309972657
416867,"4",9.000000000000000,24.000000000000000,"24","24",UINT,Uintah,"10",SCH,"4","4","LOTS 1(44.59), 4(10.10), 5(24.48), 6(39.32), 7(4.54), 10(6.01), N2SE4 [LOTS AKA E2SW4, S2SE4]",209.039999999999992,4T9.0R24.0S24C24_B10PT0L4_SQ4,Bonanza Block,{62ED00FF-729B-4E69-AB61-0DACE0A21789},854264.209999434533529,6148.359257347283346
416868,"4",9.000000000000000,24.000000000000000,"25","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(5.93), 2(5.20), 3(40.50), 4(39.73), 5(46.60), 6(23.78), 7(24.13), 8(42.10), 9(37.50), 10(38.70), 11(27.91), 12(45.89), NW4SW4, S2S2 [ALL, LESS MINING CLAIMS]",577.970000000000027,4T9.0R24.0S25C24_B10PT0L4_SQ1,Bonanza Block,{CF2B7BDB-F04D-47BF-85F6-F5BA45BCAF63},2350170.441900627221912,11328.474947335675097
416869,"4",9.000000000000000,24.000000000000000,"36","24",UINT,Uintah,"10",SCH,"4","2","N2, SW4SW4, N2SE4",440.000000000000000,4T9.0R24.0S36C24_B10PT0L4_SQ2,Bonanza Block,{B74D7177-E99A-40F9-8898-265EE958E812},1787204.825300199910998,7257.077950007956133
416870,"4",9.000000000000000,25.000000000000000,"8","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(33.81), 3(0.67), S2N2, N2SW4, SE4SW4, SE4 [LOTS AKA SW4SW4]",474.480000000000018,4T9.0R25.0S8C24_B10PT0L4_SQ1,Bonanza Block,{8AA83955-2679-4B1D-A6C8-AAD62C0B0E1B},1900502.443900288548321,5753.662485627407477
416871,"4",9.000000000000000,25.000000000000000,"9","24",UINT,Uintah,"10",SCH,"4","1","S2N2, S2",480.000000000000000,4T9.0R25.0S9C24_B10PT0L4_SQ1,Bonanza Block,{D1183D6A-F0FC-4779-86E4-8932FAEE1962},1952458.289449158357456,5633.955935855589814
416872,"4",9.000000000000000,25.000000000000000,"10","24",UINT,Uintah,"10",SCH,"4","1","S2N2, S2",480.000000000000000,4T9.0R25.0S10C24_B10PT0L4_SQ1,Bonanza Block,{4E07140F-43DA-4144-862C-031B57F59421},1941721.850750455399975,5635.752486527139808
416873,"4",9.000000000000000,25.000000000000000,"11","24",UINT,Uintah,"10",SCH,"4","1","S2N2, S2",480.000000000000000,4T9.0R25.0S11C24_B10PT0L4_SQ1,Bonanza Block,{4703C1F6-36A5-4091-B725-422EC6D885A4},1903534.170700531685725,5568.145524716112050
416874,"4",9.000000000000000,25.000000000000000,"12","24",UINT,Uintah,"10",SCH,"4","1","LOTS 2(28.92), 3(29.01), 4(29.09), SW4NW4, W2SW4 [LOTS AKA SE4NW4, E2SW4]",207.020000000000010,4T9.0R25.0S12C24_B10PT0L4_SQ1,Bonanza Block,{3CBE6085-F2B6-4024-BDB2-4F921EF0E13B},861656.725000311969779,3851.624194985759914
416875,"4",9.000000000000000,25.000000000000000,"13","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(29.16), 2(29.20), W2NW4 [LOTS AKA E2NW4]",138.360000000000014,4T9.0R25.0S13C24_B10PT0L4_SQ1,Bonanza Block,{1E1467BA-D784-48A6-89B7-0F8903284605},571236.295299823395908,3027.913544044434730
416876,"4",9.000000000000000,25.000000000000000,"14","24",UINT,Uintah,"10",SCH,"4","1",N2,320.000000000000000,4T9.0R25.0S14C24_B10PT0L4_SQ1,Bonanza Block,{0ECF91AD-740E-404A-901E-E8E14562985B},1284698.681749473093078,4786.796430252594291
416877,"4",9.000000000000000,25.000000000000000,"15","24",UINT,Uintah,"10",SCH,"4","1",N2,320.000000000000000,4T9.0R25.0S15C24_B10PT0L4_SQ1,Bonanza Block,{D77E6D85-6D46-48C3-9BCC-F8D00C5F7F97},1312600.877099881879985,4852.918874269457774
416878,"4",9.000000000000000,25.000000000000000,"16","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(43.77), 2(21.55), 3(41.93), 4(27.72), 5(48.04), 6(30.93), 7(25.86), NE4, N2NW4, SE4NW4, SW4SW4, NE4SE4 [ALL, LESS MINING CLAIM AREA]",599.799999999999955,4T9.0R25.0S16C24_B10PT0L4_SQ1,Bonanza Block,{D792C02E-43AC-4049-B5A5-F8C956E84601},2418444.942252031993121,9677.677976518682044
416879,"4",9.000000000000000,25.000000000000000,"17","24",UINT,Uintah,"9",RES,"4","1","LOT 6(18.85), NE4NE4 [LOT AKA N2SE4NE4]",58.850000000000001,4T9.0R25.0S17C24_B9PT0L4_SQ1,Bonanza Block,{604385FD-38DE-47A8-8172-3FC1A1414BFC},233591.322200150025310,2025.247841441008177
416880,"4",9.000000000000000,25.000000000000000,"17","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(36.38), 3(34.16), 4(53.89), 5(44.19), 7(17.80), SW4NW4, S2 [LOTS AKA W2NE4, N2NW4, SE4NW4]",546.419999999999959,4T9.0R25.0S17C24_B10PT0L4_SQ1,Bonanza Block,{08E766F3-586B-4CAB-93AF-E21019608D7B},2204016.299500616267323,8271.406464991572648
416881,"4",9.000000000000000,25.000000000000000,"19","24",UINT,Uintah,"10",SCH,"4","1",SE4,160.000000000000000,4T9.0R25.0S19C24_B10PT0L4_SQ1,Bonanza Block,{FDA22BC2-7D2D-48A0-AD00-3E8A16674A42},646977.946750417933799,3217.389939016348308
416882,"4",9.000000000000000,25.000000000000000,"19","24",UINT,Uintah,"10",SCH,"4","2",SW4,160.000000000000000,4T9.0R25.0S19C24_B10PT0L4_SQ2,Bonanza Block,{5FBFFCC1-E8B8-4814-A13F-54D6622A9BA0},648597.703400404658169,3221.433820027374168
416883,"4",9.000000000000000,25.000000000000000,"20","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T9.0R25.0S20C24_B10PT0L4_SQ1,Bonanza Block,{EE899A18-FD98-431A-9AFD-A4952BF5D929},2585258.733399470802397,6431.525829799422354
416884,"4",9.000000000000000,25.000000000000000,"21","24",UINT,Uintah,"10",SCH,"4","1","LOT 1(38.59), NW4NE4, S2NE4, W2, SE4 [ALL]",638.590000000000032,4T9.0R25.0S21C24_B10PT0L4_SQ1,Bonanza Block,{D67004E5-74F4-4B3B-9F5F-34396E3FFE13},2579154.092299641575664,6367.369704914433896
416885,"4",9.000000000000000,25.000000000000000,"22","24",UINT,Uintah,"10",SCH,"4","1","LOTS 2(20.73), 3(37.34), SW4NW4 [LOTS AKA S2NW4NW4, SE4NW4]",98.069999999999993,4T9.0R25.0S22C24_B10PT0L4_SQ1,Bonanza Block,{C694FF7B-55F8-4D2F-B40A-95DBB4066D88},388026.036099653225392,2695.708257575450716
416886,"4",9.000000000000000,25.000000000000000,"28","24",UINT,Uintah,"10",SCH,"4","1",S2,320.000000000000000,4T9.0R25.0S28C24_B10PT0L4_SQ1,Bonanza Block,{8C26825E-2B66-4EFA-AA59-24EC13D0480D},1305109.903050388442352,4841.047229770430022
416887,"4",9.000000000000000,25.000000000000000,"29","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(42.47), 2(24.58), 3(0.60), 4(30.27), N2, NE4SW4, SE4 [LOTS AKA PART W2SW4, PART SE4SW4, LESS MINING CLAIMS]",617.919999999999959,4T9.0R25.0S29C24_B10PT0L4_SQ1,Bonanza Block,{699BB18A-89EC-4F9E-B614-01B6D7EC0AEC},2505457.454900839366019,7926.062828328481373
416888,"4",9.000000000000000,25.000000000000000,"30","24",UINT,Uintah,"10",SCH,"4","1","LOTS 5(32.35), 6(16.09), 7(26.25), 8(29.23), 9(38.22), 10(42.44), 11(30.91), 12(10.78), 13(35.38), 14(16.89), N2NE4, SE4NE4 [LOTS AKA SW4NE4, S2]",398.540000000000020,4T9.0R25.0S30C24_B10PT0L4_SQ1,Bonanza Block,{65F3A10A-AD9E-4D49-B830-B86AEFF1E2EA},1611118.484800011152402,12019.513173638873923
416889,"4",9.000000000000000,25.000000000000000,"30","24",UINT,Uintah,"10",SCH,"4","2","LOTS 1(49.78), 2(27.04), 3(23.79), 4(30.01) [AKA PART OF NW4, PART OF N2NE4SW4]",130.620000000000005,4T9.0R25.0S30C24_B10PT0L4_SQ2,Bonanza Block,{3F55A191-4E8D-4C81-9D86-CAA4F89B3FB9},524192.655150733713526,4932.311478092830839
416890,"4",9.000000000000000,25.000000000000000,"31","24",UINT,Uintah,"10",SCH,"4","1",NW4,160.000000000000000,4T9.0R25.0S31C24_B10PT0L4_SQ1,Bonanza Block,{F0312205-64FF-4035-8DC7-BDD089275431},646000.391800114535727,3214.990707657627354
416891,"4",9.000000000000000,25.000000000000000,"31","24",UINT,Uintah,"10",SCH,"4","2","LOTS 1(24.43), 2(29.57), 3(48.17), SW4NE4, S2 [LOTS AKA N2NE4, SE4NE4]",462.170000000000016,4T9.0R25.0S31C24_B10PT0L4_SQ2,Bonanza Block,{4976A2B1-9CEC-4203-A5DE-ED4D3D67C6D2},1875549.060899878153577,7740.848477684552563
416892,"4",9.000000000000000,25.000000000000000,"32","24",UINT,Uintah,"10",SCH,"4","2","LOTS 1(47.72), 2(20.51), 3(35.58), 4(36.04), 5(38.69), 6(49.21), 7(21.76), 8(10.61), 9(37.58), 10(4.64), SE4NW4, SW4, N2SE4 [ALL, EXCEPT MINING CLAIMS]",582.340000000000032,4T9.0R25.0S32C24_B10PT0L4_SQ2,Bonanza Block,{4013F009-093B-48BC-8D25-AD084E404FC8},2359733.321799389086664,9407.109139611100545
416893,"4",9.000000000000000,25.000000000000000,"33","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(39.00), 2(40.47), 3(33.82), 4(27.15), 5(20.49), NE4, N2NW4, SE4NW4 [LOTS AKA SW4NW4, PART OF N2S2]",440.930000000000007,4T9.0R25.0S33C24_B10PT0L4_SQ1,Bonanza Block,{EDF10106-1EFA-4875-8C5D-02DB29BCA572},1776697.966300098923966,5536.882765082811602
416894,"4",9.000000000000000,25.000000000000000,"36","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(29.34), 2(29.93), 3(30.52), 4(31.11), W2SW4 [LOTS AKA E2W2]",200.900000000000006,4T9.0R25.0S36C24_B10PT0L4_SQ1,Undefined,{DEEE8514-1B11-4CF5-A14B-60E6327DAA20},775131.546500204363838,4585.187137093763340
416944,"4",10.000000000000000,11.000000000000000,"36","7",DUCH,Duchesne,"10",SCH,"4","1","LOTS 1(19.73), 2(25.80), 3(22.99), 4(52.67) [ALL]",121.189999999999998,4T10.0R11.0S36C7_B10PT0L4_SQ1,Undefined,{E40CC832-AF8E-47F4-9E01-D39668A4219E},490037.753050757281017,4543.010912440416178
416945,"4",10.000000000000000,12.000000000000000,"32","7",DUCH,Duchesne,"10",SCH,"4","1","LOTS 1(0.14), 2(2.92) [ALL]",3.060000000000000,4T10.0R12.0S32C7_B10PT0L4_SQ1,Undefined,{19B553A5-E240-447D-9F29-33A809BE229D},12348.858150094714802,782.679018293960553
416946,"4",10.000000000000000,13.000000000000000,"32","7",DUCH,Duchesne,"10",SCH,"4","1","LOTS 1(44.59), 2(22.88), 3(9.65), 4(8.64) [ALL]",85.760000000000005,4T10.0R13.0S32C7_B10PT0L4_SQ1,Undefined,{DA8D8A3E-B1DB-4FC0-8057-3187B876BDA1},350365.755150424607564,3972.975114645409576
416949,"4",10.000000000000000,15.000000000000000,"16","7",DUCH,Duchesne,"10",SCH,"4","1","LOTS 1(27.92), 2(35.99), 3(32.23), 4(40.32), 5(26.93), NE4SE4, S2SE4 [ALL]",283.389999999999986,4T10.0R15.0S16C7_B10PT0L4_SQ1,Undefined,{18DC7D99-322D-440C-88FD-61390EEEA6E1},1136447.297399950213730,5877.638699311341952
416956,"4",10.000000000000000,16.000000000000000,"36","7",DUCH,Duchesne,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R16.0S36C7_B10PT0L4_SQ1,Undefined,{D017EA39-F980-432F-8834-3EBED44CBB1C},2589987.197950025089085,6437.356758326049203
416957,"4",10.000000000000000,17.000000000000000,"2","7",DUCH,Duchesne,"10",SCH,"4","2","PART OF LOT 3(5.76), LOT 4(39.97), SW4NW4, PART OF SE4NW4 (6.26), PART OF E2SW4 (12.16), W2SW4 [AKA PART OF NE4NW4, NW4NW4]",184.150000000000006,4T10.0R17.0S2C7_B10PT0L4_SQ2,Undefined,{50D5BD9F-767B-43DE-AA38-CD7B0C4FFAA4},847030.661399811506271,4270.187941615970885
416958,"4",10.000000000000000,17.000000000000000,"2","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(39.93), 2(39.94), PART OF LOT 3(34.20), S2NE4, PART OF SE4NW4 (33.74), PART OF E2SW4 (67.84), SE4 [LOTS AKA N2NE4, PART OF NE4NW4]",455.649999999999977,4T10.0R17.0S2C24_B10PT0L4_SQ1,Undefined,{0674A6A9-9D74-48F8-A32F-040E920FB919},1741553.354150703642517,5382.170043529362374
416959,"4",10.000000000000000,17.000000000000000,"16","7",DUCH,Duchesne,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R17.0S16C7_B10PT0L4_SQ1,Undefined,{27FC1883-E4CE-47C1-8F92-CBF0B6365EBA},2580853.636499708984047,6426.040960094952425
416960,"4",10.000000000000000,17.000000000000000,"32","7",DUCH,Duchesne,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R17.0S32C7_B10PT0L4_SQ1,Undefined,{7298BE5F-D1E8-4846-8B11-D79EB3780F06},2586373.861149027012289,6432.466497330218772
416961,"4",10.000000000000000,17.000000000000000,"36","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R17.0S36C24_B10PT0L4_SQ1,Undefined,{1131BBE3-3CA9-46B3-9AFC-E7091001223B},2590024.379600043874234,6436.485086360663445
416962,"4",10.000000000000000,18.000000000000000,"2","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(39.97), 2(39.99), 3(40.01), 4(40.03), S2N2, S2 [ALL]",640.000000000000000,4T10.0R18.0S2C24_B10PT0L4_SQ1,Undefined,{5704E574-F8C6-469A-BED2-B858A0053E19},2594938.979049566667527,6443.294151898590826
416963,"4",10.000000000000000,18.000000000000000,"16","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R18.0S16C24_B10PT0L4_SQ1,Undefined,{AE369211-8858-49B1-9E7C-796DB685C25B},2587392.041948754340410,6434.158399529089365
416964,"4",10.000000000000000,18.000000000000000,"18","24",UINT,Uintah,"10",SCH,"4","1",NW4NE4,40.000000000000000,4T10.0R18.0S18C24_B10PT0L4_SQ1,Undefined,{918E18F1-C445-4FC9-9362-936D59D00938},161865.342499936872628,1609.299924170921713
416965,"4",10.000000000000000,18.000000000000000,"32","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R18.0S32C24_B10PT0L4_SQ1,Undefined,{E05207F6-0C2C-4293-AB79-6537CC60F4DB},2589933.033650299999863,6437.142203927811352
416966,"4",10.000000000000000,18.000000000000000,"36","24",UINT,Uintah,"10",SCH,"4","1","LOTS 1(32.17), 2(32.17), 3(32.18), 4(40.00), 5(40.00), 6(32.57), 7(10.46), 8(7.18), W2NE4, NW4, N2SW4 [ALL]",546.730000000000018,4T10.0R18.0S36C24_B10PT0L4_SQ1,Undefined,{240549E8-7E52-4AD1-9974-B15E2116402C},2213864.902651367709041,6257.795249169029375
416967,"4",10.000000000000000,19.000000000000000,"16","24",UINT,Uintah,"10",SCH,"4","1",N2,320.000000000000000,4T10.0R19.0S16C24_B10PT0L4_SQ1,Undefined,{DF3A6041-26A7-419A-A19D-3B175AECDE26},1308224.313549424055964,4857.283308924045741
416968,"4",10.000000000000000,19.000000000000000,"16","24",UINT,Uintah,"10",SCH,"4","2",S2,320.000000000000000,4T10.0R19.0S16C24_B10PT0L4_SQ2,Undefined,{A69603B0-F4B9-4E34-8E01-F5B07DE5200B},1308972.671751104528084,4856.999321858313124
416969,"4",10.000000000000000,19.000000000000000,"32","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R19.0S32C24_B10PT0L4_SQ1,Undefined,{7196A283-4ACE-4323-9696-C25F80FB5B9C},2572468.080098901875317,6427.678960086501320
416970,"4",10.000000000000000,19.000000000000000,"36","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R19.0S36C24_B10PT0L4_SQ1,Undefined,{6A31B8BD-DFB5-4A71-9D22-30656943A2B7},2621282.553599908947945,6471.324409302236745
416971,"4",10.000000000000000,20.000000000000000,"13","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R20.0S13C24_B10PT0L4_SQ1,Natural Buttes Block,{6C054D45-EF92-4E0A-94A6-17945CCA4AA4},2644264.638300995342433,6503.393045716320557
416972,"4",10.000000000000000,20.000000000000000,"16","24",UINT,Uintah,"10",SCH,"4","1","N2NE4, NE4NW4, W2SW4, SE4SW4",240.000000000000000,4T10.0R20.0S16C24_B10PT0L4_SQ1,Undefined,{48034717-1C23-4CDA-A22B-F1B43BC274F1},978154.334800149663351,6462.713147908787505
416973,"4",10.000000000000000,20.000000000000000,"24","24",UINT,Uintah,"10",SCH,"4","1","S2NE4, SE4NW4, S2",440.000000000000000,4T10.0R20.0S24C24_B10PT0L4_SQ1,Natural Buttes Block,{3386011A-EE14-4215-A8C9-777147191D66},1797622.244100225390866,5656.872329895380062
416974,"4",10.000000000000000,20.000000000000000,"24","24",UINT,Uintah,"10",SCH,"4","2","N2N2, SW4NW4",200.000000000000000,4T10.0R20.0S24C24_B10PT0L4_SQ2,Natural Buttes Block,{108EDD6C-F96D-4A12-BD64-BD07C8BF7BD7},817091.789298601564951,4845.840901172821759
416975,"4",10.000000000000000,20.000000000000000,"25","24",UINT,Uintah,"10",SCH,"4","1",ALL,640.000000000000000,4T10.0R20.0S25C24_B10PT0L4_SQ1,Natural Buttes Block,{17764C2A-4626-4E42-AEAC-D9B58365D5BD},2589733.701349843293428,6439.285067304414952
