objectid,quad,township,range,section_,county_cd,county_abr,county_nam,bene_cd,bene_abrev,parcel_lay,parcel_seq,legal_desc,acres,lin,admin,quad_lbl,merid,trs_label,globalid,gis_acres,block_id,Shape__Are,Shape__Len
292485,"4",9.000000000000000,25.000000000000000,"20","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T9.0R25.0S20C24_B10PT0L1_SQ1,,,,,{84E99510-5F58-4DCB-8745-9EF335EB0E79},638.831345510000006,Bonanza Block,2585258.733399470802397,6431.525829799422354
292491,"4",9.000000000000000,23.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T9.0R23.0S36C24_B10PT0L1_SQ1,,,,,{1A2DDAB1-9C0A-4E27-9036-F7166A0D34B3},639.514180349999947,Undefined,2588022.067948919255286,6431.684553785187745
292522,"4",14.000000000000000,21.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T14.0R21.0S36C24_B10PT0L1_SQ1,,,,,{9F8BE771-7E71-41DA-AAD3-DEAAE7EB8C3D},639.252317260000041,Undefined,2586962.345650213304907,6433.624190067444033
292528,"4",10.000000000000000,20.000000000000000,"24","24",UINT,Uintah,"10",SCH,"1","2",NW4SW4,40.000000000000000,4T10.0R20.0S24C24_B10PT0L1_SQ2,,,,,{AA84A8DD-BF16-43C8-B02A-AB9BD36496FE},40.434768249999998,Natural Buttes Block,163633.701600080385106,1618.107303587250271
292532,"4",10.000000000000000,21.000000000000000,"4","24",UINT,Uintah,"10",SCH,"1","3",S2NE4,80.000000000000000,4T10.0R21.0S4C24_B10PT0L1_SQ3,,,,,{679D3753-A4C7-4E00-8227-6ACBC91D5AC6},81.456121060000001,Natural Buttes Block,329641.226649997406639,2433.871548553460798
292533,"4",11.000000000000000,22.000000000000000,"16","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T11.0R22.0S16C24_B10PT0L1_SQ1,,,,,{82A7BA5D-45E7-40D3-9A6C-3D4210264D45},641.549229709999963,Undefined,2596257.620550414081663,6445.172725402384458
292561,"4",10.000000000000000,17.000000000000000,"16","7",DUCH,Duchesne,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R17.0S16C7_B10PT0L1_SQ1,,,,,{566C217B-2154-4555-A4F1-37F62112990C},637.742822359999991,Undefined,2580853.636499708984047,6426.040960094952425
292562,"4",6.000000000000000,22.000000000000000,"6","24",UINT,Uintah,"10",SCH,"1","8",LOT 7 (SW4SW4),40.000000000000000,4T6.0R22.0S6C24_B10PT0L1_SQ8,,,,,{5021A59C-88F8-4466-ABAE-13CADDC551E7},40.765343629999997,Asphalt Ridge Block,164971.492699846538017,1625.157941747616405
292575,"4",10.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R21.0S32C24_B10PT0L1_SQ1,,,,,{7350B961-621F-46AF-BC6F-74C73D768169},656.036473160000014,Natural Buttes Block,2654885.414749437477440,6521.454927108166885
292578,"4",9.000000000000000,21.000000000000000,"35","24",UINT,Uintah,"10",SCH,"1","5",N2SE4,80.000000000000000,4T9.0R21.0S35C24_B10PT0L1_SQ5,,,,,{25EB17A7-4090-4623-B6D1-44856918009E},80.041325929999999,Natural Buttes Block,323915.753900218580384,2416.047098564167300
292585,"4",6.000000000000000,21.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(44.91), 2(45.46), 3(46.00), 4(38.49), 5(36.09), 6(38.84), E2SW4, SE4 [ALL]",489.790000000000020,4T6.0R21.0S2C24_B10PT0L1_SQ1,,,,,{B087D657-75F7-42E5-9C74-47C916FEB4DD},491.659356100000025,Asphalt Ridge Block,1989674.822850052034482,5676.768778377979288
292590,"4",15.000000000000000,24.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T15.0R24.0S36C24_B10PT0L1_SQ1,,,,,{9AFD5F06-29C0-44F6-BFC4-E57A108642D9},640.192159169999968,Undefined,2590765.750900746323168,6438.835105142940847
292599,"4",6.000000000000000,22.000000000000000,"6","24",UINT,Uintah,"10",SCH,"1","7",LOT 6 (NW4SW4),40.000000000000000,4T6.0R22.0S6C24_B10PT0L1_SQ7,,,,,{F732AC24-A838-4D50-B5CC-5E94F7711B47},42.198395370000000,Asphalt Ridge Block,170770.847300028952304,1653.909795354128391
292622,"4",10.000000000000000,20.000000000000000,"24","24",UINT,Uintah,"10",SCH,"1","4",S2SW4,80.000000000000000,4T10.0R20.0S24C24_B10PT0L1_SQ4,,,,,{423F628F-7B17-4436-8C54-905F848BA0BF},80.852042040000001,Natural Buttes Block,327196.605599425034598,2423.835203369474584
292626,"4",10.000000000000000,22.000000000000000,"13","24",UINT,Uintah,"10",SCH,"1","2",NW4,160.000000000000000,4T10.0R22.0S13C24_B10PT0L1_SQ2,,,,,{91D91CAF-A0E9-4F53-8F59-E35AB7F3F95D},158.073290890000010,Natural Buttes Block,639699.912449950468726,3199.584596245168541
292645,"4",6.000000000000000,20.000000000000000,"16","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T6.0R20.0S16C24_B10PT0L1_SQ1,,,,,{7C56CA06-E2E4-4DC4-9DFC-5FA3A85C3BEA},654.230454639999948,Undefined,2647576.717100010253489,6499.510055472475869
292680,"4",8.000000000000000,23.000000000000000,"16","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T8.0R23.0S16C24_B10PT0L1_SQ1,,,,,{6DE96665-22E5-424C-856E-7EB80BBC0E89},639.041502909999963,Undefined,2586109.210247909650207,6432.561780072120200
292681,"4",10.000000000000000,21.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","3",LOT 2,40.680000000000000,4T10.0R21.0S31C24_B10PT0L1_SQ3,,,,,{952B111F-BDF8-4518-A615-A7FFD5B17877},44.215260569999998,Natural Buttes Block,178932.811199719842989,1692.539921960777974
292682,"4",10.000000000000000,21.000000000000000,"20","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R21.0S20C24_B10PT0L1_SQ1,,,,,{903DDB63-1D41-4568-AE7E-7D3E7093E4B5},646.743277379999995,Natural Buttes Block,2617277.185699338559061,6472.555730250050146
292686,"4",9.000000000000000,18.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T9.0R18.0S32C24_B10PT0L1_SQ1,,,,,{1D95DF46-7CE8-4C6E-ADE8-BC326FFA5673},639.924927959999991,Undefined,2589684.304551135282964,6437.001974202627935
292709,"4",5.000000000000000,22.000000000000000,"33","24",UINT,Uintah,"10",SCH,"1","4",SW4,160.000000000000000,4T5.0R22.0S33C24_B10PT0L1_SQ4,,,,,{E9B6A9DD-5267-4209-BB2A-C5B10ED6419B},161.860984110000004,Asphalt Ridge Block,655028.163099489524029,3237.443331980454786
292715,"4",9.000000000000000,22.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","4",LOT 3,28.059999999999999,4T9.0R22.0S31C24_B10PT0L1_SQ4,,,,,{153C38AD-2DF4-41A9-9AF7-BFD4FB7E4796},28.583979670000002,Natural Buttes Block,115675.261699865528499,1385.485120777083239
292728,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"1","9",W2NE4,80.000000000000000,4T6.0R22.0S9C24_B10PT0L1_SQ9,,,,,{567BF86E-5788-4856-94F7-9CA5CE7F53C1},81.874578439999993,Asphalt Ridge Block,331334.663600394327659,2440.649039530660048
292734,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"1","7",SE4NE4,40.000000000000000,4T6.0R22.0S9C24_B10PT0L1_SQ7,,,,,{58C04852-0250-4DF3-BF64-9D4AF1D5213B},41.384449320000002,Asphalt Ridge Block,167476.924499926535645,1637.248219787881453
292739,"7",1.000000000000000,10.000000000000000,"9","26",WSTH,Wasatch,"10",SCH,"1","1",SE4SE4,40.000000000000000,7T1.0R10.0S9C26_B10PT0L1_SQ1,,,,,{74664B07-05C9-457C-B96A-F71841854B97},39.532031949999997,Tabby Mountain Block,159980.457400073210010,1599.914746363872155
292745,"4",10.000000000000000,22.000000000000000,"10","24",UINT,Uintah,"10",SCH,"1","2",NE4NW4,40.000000000000000,4T10.0R22.0S10C24_B10PT0L1_SQ2,,,,,{C2F9BB8C-24FA-46FA-967C-69AA033C18D1},39.638358709999999,Natural Buttes Block,160410.746499984292313,1602.101802967885760
292752,"4",9.000000000000000,21.000000000000000,"26","24",UINT,Uintah,"10",SCH,"1","2",N2NW4,80.000000000000000,4T9.0R21.0S26C24_B10PT0L1_SQ2,,,,,{287D6C9C-7048-49EA-AD21-E09509915EC1},80.489386010000004,Natural Buttes Block,325728.988700209360104,2421.890034217694392
292770,"4",10.000000000000000,21.000000000000000,"1","24",UINT,Uintah,"10",SCH,"1","1",LOT 1 (NE4NE4),42.520000000000003,4T10.0R21.0S1C24_B10PT0L1_SQ1,,,,,{E44CEACF-D5CE-49C4-852A-875A8FD71F3F},44.720892090000000,Natural Buttes Block,180979.029350161814364,1703.331489033803336
292772,"4",15.000000000000000,25.000000000000000,"36","10",GRND,Grand,"10",SCH,"1","1",ALL,640.000000000000000,4T15.0R25.0S36C10_B10PT0L1_SQ1,,,,,{C9A25043-31D9-4851-B6D6-1DDC9FD611E9},639.338573959999962,Undefined,2587311.414098620880395,6433.973432491379754
292785,"4",10.000000000000000,22.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R22.0S32C24_B10PT0L1_SQ1,,,,,{FB71F692-64E4-49CC-874A-F797D8BE1B1F},640.724103799999966,Natural Buttes Block,2592918.454449125099927,6442.462844658839458
292786,"4",9.000000000000000,18.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.399999999999977,4T9.0R18.0S2C24_B10PT0L1_SQ1,,,,,{967C9E82-76D0-47C0-AB0C-9A5D75139C83},641.422991229999980,Undefined,2595746.751550380140543,6444.069524958718830
292795,"4",9.000000000000000,25.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","5",LOT 14 (S2SE4SE4),16.890000000000001,4T9.0R25.0S30C24_B10PT0L1_SQ5,,,,,{464C41DF-6FF6-48FB-AED1-87DF43DA0956},16.759244740000000,Bonanza Block,67822.257199939558632,1192.138939452445356
292808,"4",10.000000000000000,21.000000000000000,"19","24",UINT,Uintah,"10",SCH,"1","6",NE4,160.000000000000000,4T10.0R21.0S19C24_B10PT0L1_SQ6,,,,,{3741B0A6-49D2-4165-8775-9750CF988D5A},160.953609790000002,Natural Buttes Block,651356.149500153260306,3227.520390502974351
292840,"4",9.000000000000000,21.000000000000000,"26","24",UINT,Uintah,"10",SCH,"1","1",N2NE4,80.000000000000000,4T9.0R21.0S26C24_B10PT0L1_SQ1,,,,,{D80F644E-F91C-4067-9AC6-7D347DB4AE29},80.423411270000003,Natural Buttes Block,325461.998400181590114,2421.245534445811245
292841,"4",6.000000000000000,22.000000000000000,"5","24",UINT,Uintah,"10",SCH,"1","2",LOT 2 (S2S2NW4NE4),7.560000000000000,4T6.0R22.0S5C24_B10PT0L1_SQ2,,,,,{62C68133-4FCD-489F-8189-CE0A376E736A},7.521251420000000,Asphalt Ridge Block,30437.424600156209635,956.539926143964067
292860,"4",10.000000000000000,15.000000000000000,"16","7",DUCH,Duchesne,"10",SCH,"1","1",ALL,283.389999999999986,4T10.0R15.0S16C7_B10PT0L1_SQ1,,,,,{20A95F6A-0D7C-46C7-B6F2-FD8D43647968},280.822242940000024,Undefined,1136447.297399950213730,5877.638699311341952
292869,"4",9.000000000000000,25.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","1",NW4,160.000000000000000,4T9.0R25.0S31C24_B10PT0L1_SQ1,,,,,{58F42CBD-CC24-4D5A-9375-9184514948D6},159.630173240000005,Bonanza Block,646000.391800114535727,3214.990707657627354
292912,"4",12.000000000000000,24.000000000000000,"24","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T12.0R24.0S24C24_B10PT0L1_SQ1,,,,,{D381BDF5-10C6-45EA-B0D4-BEAE27BC6118},638.553867979999950,Holliday Block,2584135.821700436063111,6430.140769998114592
292929,"4",9.000000000000000,25.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","8",LOT 7 (S2NE4SE4),26.250000000000000,4T9.0R25.0S30C24_B10PT0L1_SQ8,,,,,{6928778E-78F8-4B4F-9D00-15CABD19D799},26.260754039999998,Bonanza Block,106273.501149941526819,1462.360496631919659
292941,"4",10.000000000000000,20.000000000000000,"24","24",UINT,Uintah,"10",SCH,"1","3",S2NE4,80.000000000000000,4T10.0R20.0S24C24_B10PT0L1_SQ3,,,,,{486F8F89-BC66-432A-9C39-9A4547BFA84C},80.689350800000000,Natural Buttes Block,326538.217500414582901,2421.971494573925156
292948,"4",10.000000000000000,21.000000000000000,"17","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R21.0S17C24_B10PT0L1_SQ1,,,,,{BD919FA9-9234-4A1A-86D9-8AFF19259BC1},649.935500029999957,Natural Buttes Block,2630195.652450081892312,6487.195307656220393
292951,"4",10.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"10",SCH,"1","2",LOT 1 (NW4NW4),27.190000000000001,4T10.0R22.0S7C24_B10PT0L1_SQ2,,,,,{2AB63C86-B901-498D-A537-2CB61DBD9989},27.850394059999999,Natural Buttes Block,112706.546049721830059,1368.513481121405675
292962,"4",13.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T13.0R21.0S32C24_B10PT0L1_SQ1,,,,,{08481C1B-5327-4421-A4C6-1FFC8C417FE1},639.382936299999983,Undefined,2587490.942150498274714,6434.264099473817623
292965,"4",12.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",N2,320.000000000000000,4T12.0R21.0S32C24_B10PT0L1_SQ1,,,,,{2B93DC0C-3151-484C-80E3-08DA56162F11},320.090508020000016,Undefined,1295360.328150031156838,4830.724469796376980
292972,"4",13.000000000000000,22.000000000000000,"35","24",UINT,Uintah,"10",SCH,"1","1",E2,320.000000000000000,4T13.0R22.0S35C24_B10PT0L1_SQ1,,,,,{C417D9C9-C39A-4ECE-B6A6-168D48F17E3F},319.994961950000004,Seep Ridge Block,1294973.666899737436324,4827.466635454225980
292985,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"1","1",LOT 1 (NE4SW4),35.649999999999999,4T6.0R22.0S9C24_B10PT0L1_SQ1,,,,,{E3965522-5B27-46BF-BF31-CE18B2451179},36.342941119999999,Asphalt Ridge Block,147074.664699806366116,1535.577958750565131
292988,"4",9.000000000000000,25.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","6",LOT 5 (SW4NE4),32.350000000000001,4T9.0R25.0S30C24_B10PT0L1_SQ6,,,,,{D798350F-17C2-4943-B593-A63D7B722E69},32.265060660000003,Bonanza Block,130572.067950044365716,1519.827453136211034
292989,"4",6.000000000000000,22.000000000000000,"11","24",UINT,Uintah,"10",SCH,"1","3",W2,320.000000000000000,4T6.0R22.0S11C24_B10PT0L1_SQ3,,,,,{08D3C3D5-F785-4B16-A51D-BD576F5A2938},325.282567210000025,Asphalt Ridge Block,1316371.846199501072988,4873.359158277303322
292993,"4",6.000000000000000,22.000000000000000,"6","24",UINT,Uintah,"10",SCH,"1","5",LOT 4 (S2S2NW4NW4),8.750000000000000,4T6.0R22.0S6C24_B10PT0L1_SQ5,,,,,{8E38968E-C068-4B91-8A18-5B3BAEDC82BB},8.953717409999999,Asphalt Ridge Block,36234.408800318407884,1055.507343799145929
292999,"7",1.000000000000000,10.000000000000000,"15","26",WSTH,Wasatch,"10",SCH,"1","1",ALL,640.000000000000000,7T1.0R10.0S15C26_B10PT0L1_SQ1,,,,,{759A2CA7-64BE-40E4-B8AF-F1647CA4AC09},637.881314839999959,Tabby Mountain Block,2581414.095700060948730,6426.717263820217340
293001,"4",10.000000000000000,22.000000000000000,"18","24",UINT,Uintah,"10",SCH,"1","8",NE4,160.000000000000000,4T10.0R22.0S18C24_B10PT0L1_SQ8,,,,,{C03F77A7-07B5-443C-B670-0B226E5C12A4},160.636665380000011,Natural Buttes Block,650073.520950490958057,3225.094703591984853
293008,"4",10.000000000000000,22.000000000000000,"11","24",UINT,Uintah,"10",SCH,"1","6",S2NE4,80.000000000000000,4T10.0R22.0S11C24_B10PT0L1_SQ6,,,,,{A86EAF4D-5C12-4ED5-9CC0-31469DDF8808},81.172697200000002,Natural Buttes Block,328494.250999347015750,2436.023243192014434
293020,"4",6.000000000000000,20.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T6.0R20.0S36C24_B10PT0L1_SQ1,,,,,{6D9A2F76-3E5D-4FE9-9535-5D0BE4099960},645.853311009999970,Undefined,2613675.619598537217826,6468.724967289114829
293022,"4",13.000000000000000,23.000000000000000,"5","24",UINT,Uintah,"10",SCH,"1","1","LOTS 2(39.02), 3(39.28), 4(39.53), 7(4.72), W2SW4NE4NE4, SW4NE4, W2NW4SE4NE4, SW4SE4NE4, S2NW4, SW4, W2NE4SE4, SW4SE4NE4SE4, W2SE4, W2NE4SE4SE4, W2SE4SE4, SE4SE4SE4 [LOTS AKA W2NW4NE4NE4, NW4NE4, N2NW4]",560.049999999999955,4T13.0R23.0S5C24_B10PT0L1_SQ1,,,,,{C956FEC1-4F97-40F7-AB38-56E79FFA9795},560.268973060000008,Seep Ridge Block,2267328.091900849249214,6424.129758033812323
293027,"4",10.000000000000000,21.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","7",NE4NW4,40.000000000000000,4T10.0R21.0S31C24_B10PT0L1_SQ7,,,,,{F493A78D-144C-442E-A572-27E3DFE8CA42},40.384882240000003,Natural Buttes Block,163431.820050339796580,1617.078846669357290
293033,"4",9.000000000000000,21.000000000000000,"35","24",UINT,Uintah,"10",SCH,"1","6",N2SW4,80.000000000000000,4T9.0R21.0S35C24_B10PT0L1_SQ6,,,,,{D609B4B9-C7FA-4991-A490-0AA654EDE2C7},80.161007229999996,Natural Buttes Block,324400.086949527612887,2417.331465817498156
293039,"4",9.000000000000000,21.000000000000000,"25","24",UINT,Uintah,"10",SCH,"1","7",SE4SE4,40.000000000000000,4T9.0R21.0S25C24_B10PT0L1_SQ7,,,,,{58C8C807-5210-4804-A1E9-CD8113492F49},39.715236330000003,Natural Buttes Block,160721.859199886908755,1603.622179717772951
293048,"4",9.000000000000000,25.000000000000000,"22","24",UINT,Uintah,"10",SCH,"1","1","LOTS 2-3, SW4NW4",98.069999999999993,4T9.0R25.0S22C24_B10PT0L1_SQ1,,,,,{B9FBED31-2D68-4E26-8EFD-108C99BAB4C7},95.883321670000001,Bonanza Block,388026.036099653225392,2695.708257575450716
293064,"4",10.000000000000000,22.000000000000000,"13","24",UINT,Uintah,"10",SCH,"1","4",S2NE4,80.000000000000000,4T10.0R22.0S13C24_B10PT0L1_SQ4,,,,,{664AFA12-6114-4011-9C11-23B0E45F3DD0},80.507813470000002,Natural Buttes Block,325803.562000132515095,2421.445479977003743
293071,"4",9.000000000000000,22.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T9.0R22.0S36C24_B10PT0L1_SQ1,,,,,{23FE6AD5-121F-4B61-A85F-96C62AB97FCB},639.221567140000047,Natural Buttes Block,2586837.904299451969564,6437.774219425654337
293081,"4",10.000000000000000,18.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,546.730000000000018,4T10.0R18.0S36C24_B10PT0L1_SQ1,,,,,{CB723327-525A-4FD5-AC51-8E3C15BE9EFF},547.057931290000056,Undefined,2213864.902651367709041,6257.795249169029375
293082,"4",9.000000000000000,25.000000000000000,"28","24",UINT,Uintah,"10",SCH,"1","1",S2,320.000000000000000,4T9.0R25.0S28C24_B10PT0L1_SQ1,,,,,{F0D850C9-1D57-4F4C-8517-FA71D12B1B54},322.499680450000028,Bonanza Block,1305109.903050388442352,4841.047229770430022
293084,"4",10.000000000000000,18.000000000000000,"16","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R18.0S16C24_B10PT0L1_SQ1,,,,,{1CB3B785-08B1-4881-A0D9-B7C1CB3688BA},639.358497530000022,Undefined,2587392.041948754340410,6434.158399529089365
293100,"4",10.000000000000000,21.000000000000000,"13","24",UINT,Uintah,"10",SCH,"1","4",SW4,160.000000000000000,4T10.0R21.0S13C24_B10PT0L1_SQ4,,,,,{E6B035E8-D337-4F14-B851-8D3071DA3F57},164.150908450000003,Natural Buttes Block,664295.158099667867646,3260.286471140623689
293115,"4",15.000000000000000,21.000000000000000,"33","24",UINT,Uintah,"10",SCH,"1","3",SE4SW4,40.000000000000000,4T15.0R21.0S33C24_B10PT0L1_SQ3,,,,,{26E4A44B-CCC8-48B9-AA21-AE746E232E80},39.849009850000002,PR Springs Block,161263.221450140117668,1606.301718266353646
293116,"4",9.000000000000000,21.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","5",LOT 7 (SW4SE4),49.990000000000002,4T9.0R21.0S31C24_B10PT0L1_SQ5,,,,,{18F77B43-03CA-475F-B563-B1A665E451B0},51.751037119999999,Natural Buttes Block,209429.016949904878857,1842.963938904870247
293131,"4",14.000000000000000,25.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1-6, E2, N2NW4",596.639999999999986,4T14.0R25.0S32C24_B10PT0L1_SQ1,,,,,{F7208B47-ED0C-4D0A-B45F-AD2E5A27F4FF},598.745631580000008,Undefined,2423037.604551289696246,8161.524718947891415
293150,"4",15.500000000000000,21.000000000000000,"34","10",GRND,Grand,"10",SCH,"1","1",LOT 1 (SE4NE4),33.700000000000003,4T15.5R21.0S34C10_B10PT0L1_SQ1,,,,,{24EA8276-FAAE-49F1-9B83-CC5F3C08370D},33.992436349999998,PR Springs Block,137562.509349984582514,1488.048326628709901
293151,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"1","6",NW4,160.000000000000000,4T6.0R22.0S9C24_B10PT0L1_SQ6,,,,,{36484EB2-3C6E-4202-AF8A-DF027728DE8C},161.124267379999992,Asphalt Ridge Block,652046.776250165654346,3230.632654217290565
293152,"4",9.000000000000000,21.000000000000000,"35","24",UINT,Uintah,"10",SCH,"1","7",NE4,160.000000000000000,4T9.0R21.0S35C24_B10PT0L1_SQ7,,,,,{62DCC6AD-86E7-40A8-ACCD-3E05F61D7784},160.357268129999994,Natural Buttes Block,648942.840399544569664,3222.296012160325063
293153,"4",9.000000000000000,22.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","8",SE4NW4,40.000000000000000,4T9.0R22.0S31C24_B10PT0L1_SQ8,,,,,{D7B350B2-748B-4B78-B206-70A20AF7D41E},39.245465050000000,Natural Buttes Block,158820.762300250353292,1594.224896007071720
293169,"4",10.000000000000000,25.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1",ALL,642.120000000000005,4T10.0R25.0S2C24_B10PT0L1_SQ1,,,,,{4172B4CD-0C0D-46C9-8117-E4794B8ED971},637.586609999999951,Undefined,2580221.467499480117112,6429.796234336242378
293174,"4",15.000000000000000,23.000000000000000,"27","24",UINT,Uintah,"10",SCH,"1","2",E2NW4,80.000000000000000,4T15.0R23.0S27C24_B10PT0L1_SQ2,,,,,{FCB91A59-7856-4A0D-8EB9-AA610D261636},80.003789650000002,PR Springs Block,323763.849949219787959,2415.380404707826074
293176,"4",11.000000000000000,20.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T11.0R20.0S32C24_B10PT0L1_SQ1,,,,,{3941B727-B70C-483D-BAC6-F5CD63766698},633.239675300000044,Undefined,2562630.046899735461920,6403.345881721286787
293179,"4",11.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T11.0R21.0S32C24_B10PT0L1_SQ1,,,,,{664E3DAB-D4FD-42C3-AECD-C7CD70CAE9B0},643.648204910000004,Undefined,2604751.871800521854311,6446.399365606993342
293186,"4",10.000000000000000,16.000000000000000,"36","7",DUCH,Duchesne,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R16.0S36C7_B10PT0L1_SQ1,,,,,{FA9E191B-B74D-40FA-BB95-10F692609618},639.999774539999976,Undefined,2589987.197950025089085,6437.356758326049203
293187,"4",12.000000000000000,25.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T12.0R25.0S30C24_B10PT0L1_SQ1,,,,,{36891361-F11C-451F-BC7F-3A8196954038},630.233244190000050,Holliday Block,2550463.451848927885294,6388.415840246954758
293211,"4",13.000000000000000,21.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(40.60), 2(40.59), 3(40.59), 4(40.58), S2N2, S2 [ALL]",642.360000000000014,4T13.0R21.0S2C24_B10PT0L1_SQ1,,,,,{E49F205C-1438-4869-86F4-50D39AFD0C8B},641.332173990000001,Undefined,2595379.227200633380562,6444.188045907285414
293212,"4",13.000000000000000,20.000000000000000,"16","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T13.0R20.0S16C24_B10PT0L1_SQ1,,,,,{8F984C26-44CE-4F7C-9FFE-E4F2653E4FC5},635.858298300000001,Undefined,2573227.238198581617326,6416.523455458905119
293223,"4",10.000000000000000,21.000000000000000,"19","24",UINT,Uintah,"10",SCH,"1","7",NE4NW4,40.000000000000000,4T10.0R21.0S19C24_B10PT0L1_SQ7,,,,,{045034A9-14B5-4EEC-AC11-8ECC4A60366A},40.326296540000001,Natural Buttes Block,163194.732149601099081,1615.927517059899856
293229,"4",12.000000000000000,25.000000000000000,"29","24",UINT,Uintah,"10",SCH,"1","2",W2,320.000000000000000,4T12.0R25.0S29C24_B10PT0L1_SQ2,,,,,{A8C726A2-CC7F-4FC9-85B4-B10D2CEFD4AC},311.467212959999983,Holliday Block,1260463.091150323394686,4750.229328039980828
293233,"4",15.500000000000000,21.000000000000000,"33","10",GRND,Grand,"10",SCH,"1","2",LOT 2 (SW4NE4),33.039999999999999,4T15.5R21.0S33C10_B10PT0L1_SQ2,,,,,{A31D3F42-7177-45CF-B3EA-F1B5DE95A7B6},33.262685249999997,Undefined,134609.311449909728253,1474.052900595077745
293239,"4",10.000000000000000,21.000000000000000,"28","24",UINT,Uintah,"10",SCH,"1","1",N2,320.000000000000000,4T10.0R21.0S28C24_B10PT0L1_SQ1,,,,,{B29315E0-B450-4CA4-BACE-BA312BA99803},324.664691230000017,Natural Buttes Block,1313871.390849745832384,4859.893906781790974
293245,"4",15.000000000000000,25.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1",ALL,641.759999999999991,4T15.0R25.0S2C24_B10PT0L1_SQ1,,,,,{97534FBF-4CA0-4BB2-AA3F-103F0308C226},641.555844600000000,Undefined,2596284.390049587003887,6445.216315501326790
293260,"4",6.000000000000000,22.000000000000000,"4","24",UINT,Uintah,"10",SCH,"1","7",SW4NE4,40.000000000000000,4T6.0R22.0S4C24_B10PT0L1_SQ7,,,,,{8CB00DB6-2FAA-4F42-84A2-83C4AF9D7F8F},40.396642329999999,Asphalt Ridge Block,163479.411450401064940,1617.349430757258006
293269,"4",10.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"10",SCH,"1","3",LOT 2 (SW4NW4),27.030000000000001,4T10.0R22.0S7C24_B10PT0L1_SQ3,,,,,{B25402EE-EAA1-486E-8A49-E692AB0BE130},27.644910809999999,Natural Buttes Block,111874.984849968910567,1364.424843541718474
