objectid,quad,township,range,section_,county_cd,county_abr,county_nam,bene_cd,bene_abrev,parcel_lay,parcel_seq,legal_desc,acres,lin,block_id,globalid,Shape__Are,Shape__Len
406442,"4",6.000000000000000,19.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","1","N2, SW4, N2SE4",560.000000000000000,4T6.0R19.0S36C24_B10PT0L2_SQ1,Undefined,{4F664B85-91FB-4643-8535-40150F79F444},2258720.140599830076098,6427.229991131054703
406443,"4",6.000000000000000,20.000000000000000,"2","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(6.61), 2(6.71), SE4NE4, SE4 [LOTS AKA N2NE4]",213.319999999999993,4T6.0R20.0S2C24_B10PT0L2_SQ1,Undefined,{D53F9E94-B942-4AB1-B55B-C2AB0910583C},897126.494300009799190,5054.193090138003754
406444,"4",6.000000000000000,20.000000000000000,"2","24",UINT,Uintah,"10",SCH,"2","2","LOTS 3(6.81), 4(6.91), SW4NE4, S2NW4, SW4 [LOTS AKA N2NW4]",293.720000000000027,4T6.0R20.0S2C24_B10PT0L2_SQ2,Undefined,{7B326F8D-D5AB-461D-AD3B-64D9B9009DD4},1226341.344200203893706,5040.792306335084504
406445,"4",6.000000000000000,20.000000000000000,"16","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R20.0S16C24_B10PT0L2_SQ1,Undefined,{DF79B3C7-ACA2-40B0-BA5F-AD103C594173},2647576.717100010253489,6499.510055472475869
406446,"4",6.000000000000000,20.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","1","W2NE4, E2NW4, W2SW4",240.000000000000000,4T6.0R20.0S32C24_B10PT0L2_SQ1,Undefined,{2BCFFE87-3841-4A7A-B4EF-7E98C6271F9C},997581.083650523796678,5712.084585253521254
406447,"4",6.000000000000000,20.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R20.0S36C24_B10PT0L2_SQ1,Undefined,{56C65DC6-CABF-493B-97B2-09D1B0FFF486},2613675.619598537217826,6468.724967289114829
406448,"4",6.000000000000000,21.000000000000000,"2","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(44.91), 2(45.46), 3(46.00), 4(38.49), 5(36.09), 6(38.84), E2SW4, SE4 [ALL]",489.790000000000020,4T6.0R21.0S2C24_B10PT0L2_SQ1,Asphalt Ridge Block,{8867E6F5-AFC4-4873-B13E-C91A7D1D6AD3},1989674.822850052034482,5676.768778377979288
406449,"4",6.000000000000000,21.000000000000000,"13","24",UINT,Uintah,"10",SCH,"2","2",LOT 10 [PART OF SW4NW4],22.199999999999999,4T6.0R21.0S13C24_B10PT0L2_SQ2,Undefined,{5B2D697E-68B3-40FE-AC15-0213EEAFB3A6},98231.481100356773823,1633.485602636351132
406450,"4",6.000000000000000,21.000000000000000,"14","24",UINT,Uintah,"10",SCH,"2","1","LOTS 5(33.70), 6(16.50), 9(42.80), NE4SE4 [LOTS AKA PART OF SE4NE4, PART OF E2NW4SE4, PART OF SE4SE4]",133.000000000000000,4T6.0R21.0S14C24_B10PT0L2_SQ1,Undefined,{6AC9B685-E850-49E9-ABD0-E753BE391614},536412.883400198770687,3414.551735786033532
406451,"4",6.000000000000000,21.000000000000000,"16","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R21.0S16C24_B10PT0L2_SQ1,Undefined,{BB8E63AC-2E25-4160-8CF0-2B7FEE1E76D8},2596714.443100719247013,6445.997454254300465
406452,"4",6.000000000000000,21.000000000000000,"27","24",UINT,Uintah,"10",SCH,"2","1",LOT 4 [PART OF SW4NE4],34.000000000000000,4T6.0R21.0S27C24_B10PT0L2_SQ1,Undefined,{21F43C8E-8AC4-43FD-AAEC-A1FAFEC4D044},139670.086050253012218,1527.641881323474536
406453,"4",6.000000000000000,21.000000000000000,"28","24",UINT,Uintah,"2",DEAF,"2","1",LOT 1 [NE4NW4],39.020000000000003,4T6.0R21.0S28C24_B2PT0L2_SQ1,Undefined,{19EA0D91-0B4C-4E52-BCD5-98169946D7B9},159305.514000037452206,1570.887090821649963
406454,"4",6.000000000000000,21.000000000000000,"28","24",UINT,Uintah,"9",RES,"2","1",LOT 2 [PART OF NW4NW4],28.480000000000000,4T6.0R21.0S28C24_B9PT0L2_SQ1,Undefined,{A98DFB80-3468-4079-9A02-7E1DBC3E1CDE},114429.946600089751882,1392.270428989789707
406455,"4",6.000000000000000,21.000000000000000,"29","24",UINT,Uintah,"9",RES,"2","1",LOT 4 [PART OF SW4NE4],40.549999999999997,4T6.0R21.0S29C24_B9PT0L2_SQ1,Undefined,{1A2F8420-4A0F-4788-BCFF-71C1FBF0EBBD},158599.375299797247862,1639.605603108118430
406456,"4",6.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(39.10), 3(10.20), 8(1.50), 9(3.50), NE4SW4 [LOTS AKA SW4NW4, PART OF S2SW4SE4, PART OF SE4SE4]",94.299999999999997,4T6.0R21.0S32C24_B10PT0L2_SQ1,Undefined,{F7FA2155-B3B7-419C-92FB-A037DFAE11E9},390590.221900059666950,5930.905713645140168
406457,"4",6.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","2","NE4, N2NW4, SE4NW4, NE4SE4",320.000000000000000,4T6.0R21.0S32C24_B10PT0L2_SQ2,Undefined,{AEA6115E-43DE-4174-BEDC-009167E33E9F},1312413.255399284185842,5688.673018940109614
406458,"4",6.000000000000000,21.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","2","LOTS 1(31.70), 5(15.40) [AKA PART OF NE4NE4, PART OF SW4NE4]",47.100000000000001,4T6.0R21.0S36C24_B10PT0L2_SQ2,Undefined,{0731B8D7-4DA7-4D10-8869-349DBB317509},184908.583149639132898,2595.119011276535275
406459,"4",6.000000000000000,21.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","3","LOTS 2(16.62), 3(39.88), 4(31.50), 7(49.00), 8(26.00), SE4NE4, W2NW4, NE4SE4, S2SE4 [LOTS AKA PART OF NW4NE4, PART OF E2NW4, PART OF N2SW4, PART OF SW4SW4]",403.000000000000000,4T6.0R21.0S36C24_B10PT0L2_SQ3,Undefined,{1D0186DD-5D6D-42B3-8201-DA5CB0888B6C},1585032.589499980211258,8759.210080406086490
406460,"4",6.000000000000000,22.000000000000000,"2","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(7.08), 2(7.09), 3(7.10), 4(7.12), S2NW4, SW4 [LOTS AKA N2N2]",268.389999999999986,4T6.0R22.0S2C24_B10PT0L2_SQ1,Asphalt Ridge Block,{305A7AC6-8900-42E1-9379-872F5B90778B},1095015.794750589877367,5793.098842009624605
406461,"4",6.000000000000000,22.000000000000000,"3","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(7.31), 2(7.53), 3(7.75), 4(7.97), SE4NW4, S2SW4, SE4 [LOTS AKA N2N2]",310.560000000000002,4T6.0R22.0S3C24_B10PT0L2_SQ1,Asphalt Ridge Block,{106716F1-C809-4352-B205-5CC9DFBB9653},1271248.027600443689153,9064.145972054657250
406462,"4",6.000000000000000,22.000000000000000,"3","24",UINT,Uintah,"10",SCH,"2","2",S2NE4,80.000000000000000,4T6.0R22.0S3C24_B10PT0L2_SQ2,Asphalt Ridge Block,{A8456B20-B03B-4DFE-9C72-9BDE6E01FEA8},327054.067499512049835,2428.125291763821679
406463,"4",6.000000000000000,22.000000000000000,"4","24",UINT,Uintah,"10",SCH,"2","1","LOTS 2(7.89), 3(7.79), 4(7.69), SW4NE4, S2NW4 [LOTS AKA NW4NE4, N2NW4]",143.370000000000005,4T6.0R22.0S4C24_B10PT0L2_SQ1,Asphalt Ridge Block,{1513B190-69A7-4FAF-90A7-6911A5CE0196},581347.661599955405109,3389.663428584575286
406464,"4",6.000000000000000,22.000000000000000,"4","24",UINT,Uintah,"10",SCH,"2","2","LOT 1(7.99), S2 [LOT AKA NE4NE4]",327.990000000000009,4T6.0R22.0S4C24_B10PT0L2_SQ2,Asphalt Ridge Block,{AAF9CF12-EF61-4C06-BC25-88C6796F0787},1337418.673249779269099,5826.216270788721886
406465,"4",6.000000000000000,22.000000000000000,"5","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(7.62), 2(7.58), 3(7.54), 4(7.50), S2N2, S2 [ALL]",510.240000000000009,4T6.0R22.0S5C24_B10PT0L2_SQ1,Asphalt Ridge Block,{4462B3A8-9016-4A1A-89A4-9041C6FEA8D8},2050122.088150232797489,5774.651956585619700
406466,"4",6.000000000000000,22.000000000000000,"6","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(7.56), 2(7.72), 3(7.88), 4(8.55), 5(40.20), 6(41.09), 7(41.98), S2NE4, SE4NW4, E2SW4, SE4 [ALL]",514.980000000000018,4T6.0R22.0S6C24_B10PT0L2_SQ1,Asphalt Ridge Block,{012931ED-0F49-4C52-A4DB-5DF6DE6EB006},2102929.719798926264048,5834.044461557874456
406467,"4",6.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"10",SCH,"2","1","LOT 3(24.00), SW4NW4, NW4SW4 [LOT AKA PART OF SE4NW4]",104.000000000000000,4T6.0R22.0S7C24_B10PT0L2_SQ1,Asphalt Ridge Block,{7C8502B2-0312-4D01-8568-D5992E25D4C8},421405.851899787317961,3056.945537940352551
406468,"4",6.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"10",SCH,"2","2","NW4NE4, N2NW4",120.000000000000000,4T6.0R22.0S7C24_B10PT0L2_SQ2,Asphalt Ridge Block,{58D5949E-5DD6-4CE5-9D59-60576667F89F},484539.038900771760382,3227.818755488905936
406469,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(35.65), 2(26.60), 5(30.40), N2, N2SE4, SE4SE4 [LOTS AKA PART OF N2SW4, PART OF SW4SE4]",532.649999999999977,4T6.0R22.0S9C24_B10PT0L2_SQ1,Asphalt Ridge Block,{87D21AB7-CF1D-4292-9C1A-F1851D100126},2200909.656649746932089,6162.120861154600789
406470,"4",6.000000000000000,22.000000000000000,"10","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R22.0S10C24_B10PT0L2_SQ1,Asphalt Ridge Block,{13122A4A-E567-4B79-8A34-4F457991CEDA},2689827.792350749950856,6560.644775683778789
406471,"4",6.000000000000000,22.000000000000000,"11","24",UINT,Uintah,"10",SCH,"2","1","SW4NE4, W2, NW4SE4",400.000000000000000,4T6.0R22.0S11C24_B10PT0L2_SQ1,Asphalt Ridge Block,{30D238E4-5727-4249-877A-877843D395D3},1648230.756549773504958,5684.642359052430947
406472,"4",6.000000000000000,22.000000000000000,"15","24",UINT,Uintah,"10",SCH,"2","1","N2NE4, NW4NW4",120.000000000000000,4T6.0R22.0S15C24_B10PT0L2_SQ1,Asphalt Ridge Block,{C991F18C-93B0-495B-80B3-1D6C5A789815},497071.037599316681735,4084.731876812488736
406473,"4",6.000000000000000,22.000000000000000,"15","24",UINT,Uintah,"10",SCH,"2","2",NE4NW4,40.000000000000000,4T6.0R22.0S15C24_B10PT0L2_SQ2,Asphalt Ridge Block,{C330D44C-775A-4EED-B32F-A0004DB81D8E},164183.961349706427427,1621.206035618613669
406474,"4",6.000000000000000,22.000000000000000,"16","24",UINT,Uintah,"10",SCH,"2","1","LOT 1(32.00), 4(1.35) [AKA PART OF NE4NE4]",33.350000000000001,4T6.0R22.0S16C24_B10PT0L2_SQ1,Asphalt Ridge Block,{004C7D8A-E4E5-4028-A740-A8E2EAEB62E1},141335.375250224431511,1670.824536257407999
406475,"4",6.000000000000000,22.000000000000000,"16","24",UINT,Uintah,"10",SCH,"2","2","S2NW4, S2",400.000000000000000,4T6.0R22.0S16C24_B10PT0L2_SQ2,Asphalt Ridge Block,{36E714B6-44A6-4546-B043-64CAD03F1836},1610977.597149960463867,5639.558215754943376
406476,"4",6.000000000000000,22.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R22.0S32C24_B10PT0L2_SQ1,Undefined,{8FCCB5EA-7661-4AB6-A81A-3318C5B0D0F4},2612950.371200604829937,6466.572224274614200
406477,"4",6.000000000000000,22.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R22.0S36C24_B10PT0L2_SQ1,Undefined,{7B2EA423-7014-495A-96FE-C5270FFB89C4},2585239.813950282987207,6437.178347207669503
406478,"4",6.000000000000000,23.000000000000000,"2","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(7.90), 2(7.74), 3(7.58), 4(7.42), S2N2, S2 [ALL]",510.639999999999986,4T6.0R23.0S2C24_B10PT0L2_SQ1,Undefined,{8C41927B-EE75-4EED-AF30-72069024527C},2064505.010249506449327,5783.133626769367766
406479,"4",6.000000000000000,23.000000000000000,"16","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R23.0S16C24_B10PT0L2_SQ1,Undefined,{6DF21941-3954-452D-B7B6-D93599F274DB},2548678.107799633406103,6386.460589644560969
406480,"4",6.000000000000000,23.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R23.0S32C24_B10PT0L2_SQ1,Undefined,{6141975F-2D17-4B2E-90B0-6FB04F0A2F63},2583226.129749623592943,6429.563855354484986
406481,"4",6.000000000000000,23.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R23.0S36C24_B10PT0L2_SQ1,Undefined,{3750926A-00B4-4B58-885B-17693B3F96B3},2585400.088449325878173,6431.786785122210858
406487,"4",6.000000000000000,24.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R24.0S32C24_B10PT0L2_SQ1,Undefined,{1176D2D6-09FE-4DEB-AA2A-695DA85508FA},2585598.545149961020797,6431.950521589893469
406488,"4",6.000000000000000,24.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","1",ALL,640.000000000000000,4T6.0R24.0S36C24_B10PT0L2_SQ1,Undefined,{3D2BD854-999F-4DE9-BA71-17217EE5EE5E},2589474.261750733014196,6436.798283748367794
406494,"4",6.000000000000000,25.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","2","W2E2, W2, SE4SE4",520.000000000000000,4T6.0R25.0S32C24_B10PT0L2_SQ2,Undefined,{161DD7B9-5B36-4212-ADDF-2C649BA49D7D},2100481.036450519226491,6430.680098971731240
406496,"4",6.000000000000000,25.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","1","LOTS 3(45.00), 4(44.96), 8(41.65), 9(41.07), 10(41.13), 11(41.71) [AKA W2NW4, SW4]",255.520000000000010,4T6.0R25.0S36C24_B10PT0L2_SQ1,Undefined,{D003A7FC-A4B7-4EAF-8498-CAB5C048C2CE},1030702.145150629803538,5060.854407772327249
406497,"4",6.000000000000000,25.000000000000000,"36","24",UINT,Uintah,"10",SCH,"2","2","LOTS 1(5.64), 2(43.20), 5(43.15), 6(5.28), 7(4.95), 12(4.67) [AKA W2E2, E2NW4]",106.890000000000001,4T6.0R25.0S36C24_B10PT0L2_SQ2,Undefined,{7341F2EE-F59C-4977-9016-F05EDA386130},431585.469649852777366,4297.671638224035632
406504,"4",7.000000000000000,19.000000000000000,"2","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(41.92), 2(47.42), 3(28.65), 4(12.02), 5(35.32), SE4NE4, NE4SE4 [ALL]",245.330000000000013,4T7.0R19.0S2C24_B10PT0L2_SQ1,Undefined,{AC14A8AF-B5DC-4800-A44E-A119A3F93158},1176159.479950127424672,5127.111060245629233
406505,"4",7.000000000000000,20.000000000000000,"2","24",UINT,Uintah,"10",SCH,"2","1","LOTS 1(40.58), 2(40.67), 3(40.77), 4(40.86), S2N2, S2 [ALL]",642.879999999999995,4T7.0R20.0S2C24_B10PT0L2_SQ1,Undefined,{2FF25F24-7DAC-4215-9B53-01B65B9237E8},2636388.456801514606923,6494.339350169792851
406506,"4",7.000000000000000,20.000000000000000,"16","24",UINT,Uintah,"10",SCH,"2","1","NW4NE4, SE4NE4",80.000000000000000,4T7.0R20.0S16C24_B10PT0L2_SQ1,Undefined,{EAC4D09D-8452-4659-84D7-1F6A6D5E9A9E},319864.476599756628275,3199.639921641508408
406507,"4",7.000000000000000,20.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","1","NW4, NW4SW4",200.000000000000000,4T7.0R20.0S32C24_B10PT0L2_SQ1,Undefined,{16B2BA8F-F120-4B8C-92E2-FAC55E129B00},848135.444999513332732,4136.587800614010121
406508,"4",7.000000000000000,20.000000000000000,"32","24",UINT,Uintah,"10",SCH,"2","2",NW4NE4,40.000000000000000,4T7.0R20.0S32C24_B10PT0L2_SQ2,Undefined,{F7E1436F-ADC9-4910-99E3-6E499693FF97},169976.692650141922059,1649.361460033220055
