objectid,quad,township,range,section_,county_cd,county_abr,county_nam,bene_cd,bene_abrev,parcel_lay,parcel_seq,legal_desc,acres,lin,block_id,globalid,Shape__Are,Shape__Len
399321,"4",5.000000000000000,20.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(40.77), 2(40.55), 3(40.33), 4(40.11), NW4, N2SW4, NW4SE4 [LOTS AKA S2S2]",441.759999999999991,4T5.0R20.0S36C24_B10PT0L3_SQ1,Undefined,{B04F7EB4-3E36-4696-9529-740A8D4D550F},1778284.388598773861304,6430.428602061076162
399366,"4",5.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(40.06), 2(40.69), 3(41.36), 4(41.51), N2, N2S2 [ALL]",643.620000000000005,4T5.0R21.0S32C24_B10PT0L3_SQ1,Undefined,{E35E048C-9376-4ADD-893F-8893CDB8777F},2604023.174100534524769,6451.996552371232610
399368,"4",5.000000000000000,21.000000000000000,"35","24",UINT,Uintah,"10",SCH,"3","2","W2, SE4",480.000000000000000,4T5.0R21.0S35C24_B10PT0L3_SQ2,Asphalt Ridge Block,{7365C4AC-AC6D-4F50-904F-ED17C35BA2AA},1933908.123050351860002,6425.436750510400088
399370,"4",5.000000000000000,21.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(19.27), 2(40.00), 3(40.00), 4(20.17), 5(21.07), 6(40.00), 7(40.00), 8(21.97), W2E2, W2 [ALL]",722.480000000000018,4T5.0R21.0S36C24_B10PT0L3_SQ1,Asphalt Ridge Block,{6AFC754A-D430-4A1D-85F2-5192B5FEBE00},2916120.141099906060845,6843.203404588364720
399389,"4",5.000000000000000,22.000000000000000,"31","24",UINT,Uintah,"10",SCH,"3","2",LOT 4 [SW4SW4],39.969999999999999,4T5.0R22.0S31C24_B10PT0L3_SQ2,Asphalt Ridge Block,{C520315E-5EE7-4C28-BE70-9E1389B21CBC},161316.121949828171637,1606.704459196844255
399391,"4",5.000000000000000,22.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","1","N2, SE4",480.000000000000000,4T5.0R22.0S32C24_B10PT0L3_SQ1,Asphalt Ridge Block,{55D8C93E-1FBA-44ED-966C-C9A461D60E86},1952878.046600844012573,6455.646448575083923
399392,"4",5.000000000000000,22.000000000000000,"33","24",UINT,Uintah,"10",SCH,"3","1","E2, NW4NW4, S2NW4, SW4",600.000000000000000,4T5.0R22.0S33C24_B10PT0L3_SQ1,Asphalt Ridge Block,{9FB750F1-B290-4822-B2C4-3B10997A961E},2464460.985399687197059,7296.478446950727630
399393,"4",5.000000000000000,22.000000000000000,"34","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T5.0R22.0S34C24_B10PT0L3_SQ1,Asphalt Ridge Block,{70FE41AF-E445-4122-912C-1CF20D02E2B6},2666341.964250221848488,6524.946071446400310
399394,"4",5.000000000000000,22.000000000000000,"35","24",UINT,Uintah,"10",SCH,"3","1","S2NE4, NW4, S2",560.000000000000000,4T5.0R22.0S35C24_B10PT0L3_SQ1,Asphalt Ridge Block,{EC0B5BFE-F0E5-4A93-B9B1-A8A6B8313331},2310440.681149566546082,6499.953389084927039
399410,"4",5.000000000000000,23.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T5.0R23.0S36C24_B10PT0L3_SQ1,Undefined,{EC822886-50D1-4FA8-BD9E-8F7F265147C4},2644178.470399150159210,6502.571905547197275
399441,"4",6.000000000000000,19.000000000000000,"2","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(7.54), 2(7.50), 3(7.46), 4(7.42), S2N2, S2 [ALL] [ALSO KNOWN AS TRACT 37]",509.920000000000016,4T6.0R19.0S2C24_B10PT0L3_SQ1,Undefined,{5405C6E2-4B06-481A-B350-12FACC22E894},2064087.040550330420956,5784.602197464277197
399442,"4",6.000000000000000,19.000000000000000,"10","24",UINT,Uintah,"12",UNIV,"3","1","PART OF TRACT 44, LESS ROW [AKA PART OF S2SW4, PART OF SE4]",125.629999999999995,4T6.0R19.0S10C24_B12PT0L3_SQ1,Undefined,{CD906723-9356-4426-8DA6-CD0284367ECA},500380.918800102197565,5834.401622322388903
